Construction,Direction,District,Floor,Garden,Height,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板楼,南北,农大商圈,高楼层,城东新居C区,7,1.02104E+11,2室1厅,35,香坊,简装,76,否,否,4606
板楼,南北,阿城商圈,中楼层,龙晟小区,7,1.02104E+11,2室1厅,35,阿城区,其他,76.3,否,否,4589
板楼,南北,阿城商圈,低楼层,吉城家园,26,1.02101E+11,2室1厅,35,阿城区,简装,76.3,否,否,4588
板楼,南,阿城商圈,高楼层,百姓花园,16,1.02102E+11,2室1厅,35,阿城区,其他,76.8,否,否,4558
板塔结合,南北,阿城商圈,中楼层,丽都国际,6,1.02103E+11,2室1厅,35,阿城区,其他,77,否,否,4546
板楼,北,阿城商圈,高楼层,交通家园,26,1.02103E+11,2室1厅,35,阿城区,其他,77.2,否,否,4535
板楼,南北,阿城商圈,中楼层,丽都国际,8,1.02103E+11,2室2厅,35,阿城区,精装,77.3,否,否,4526
暂无数据,南北,阿城商圈,低楼层,和平四期,3,1.02103E+11,2室1厅,35,阿城区,其他,78.2,否,否,4477
板楼,南北,阿城商圈,中楼层,和平小区(阿城区),8,1.02104E+11,2室1厅,35,阿城区,其他,79.6,否,否,4397
板楼,南北,阿城商圈,中楼层,长安小区,7,1.02102E+11,2室1厅,35,阿城区,精装,81.5,否,否,4296
暂无数据,南北,阿城商圈,中楼层,北新字母楼,8,1.02101E+11,2室1厅,35,阿城区,其他,82,否,否,4269
板楼,南北,阿城商圈,高楼层,学府小区(阿城区),7,1.02103E+11,2室1厅,35,阿城区,其他,82.6,否,否,4237
板楼,南,阿城商圈,低楼层,永泰广小区,7,1.02104E+11,3室1厅,35,阿城区,其他,82.7,否,否,4233
塔楼,南北,阿城商圈,高楼层,金城小区,7,1.02104E+11,2室1厅,35,阿城区,其他,83,否,否,4215
板楼,南北东,阿城商圈,中楼层,阿城上京广场商住小区,7,1.02104E+11,2室1厅,35,阿城区,简装,83.4,否,否,4198
板塔结合,东南南,阿城商圈,高楼层,农机局家属楼,7,1.02104E+11,2室1厅,35,阿城区,精装,86,否,否,4070
板楼,北,阿城商圈,中楼层,和平小区(阿城区),7,1.02103E+11,2室1厅,35,阿城区,其他,87,否,否,4021
板楼,南北,安字片,高楼层,安国街,9,1.02103E+11,3室1厅,35,道里,简装,89,否,否,3933
板楼,南北,阿城商圈,中楼层,丽都国际,17,1.02103E+11,2室1厅,35,阿城区,毛坯,90,否,否,3889
板塔结合,南北,阿城商圈,中楼层,一中北楼,8,1.02104E+11,2室1厅,35,阿城区,其他,91,否,否,3847
板楼,南北,阿城商圈,低楼层,石化楼,7,1.02104E+11,2室1厅,35,阿城区,其他,92,否,否,3805
板楼,南北,阿城商圈,高楼层,上京华府,6,1.02102E+11,2室1厅,35,阿城区,其他,92.3,否,否,3792
板楼,南北,阿城商圈,中楼层,纪检家属楼,7,1.02104E+11,2室1厅,35,阿城区,其他,93,否,否,3764
板楼,南北,阿城商圈,高楼层,阳光居嘉园,7,1.02101E+11,3室1厅,35,阿城区,简装,93,否,否,3764
板楼,南北,阿城商圈,中楼层,上京华府,6,1.02104E+11,2室1厅,35,阿城区,其他,95,否,否,3685
暂无数据,南北,阿城商圈,高楼层,庆云小区,7,1.02102E+11,3室1厅,35,阿城区,其他,100,否,否,3500
板塔结合,南北,阿城商圈,高楼层,交警队家属楼,7,1.02102E+11,3室1厅,35,阿城区,其他,102,否,否,3432
板楼,南北,阿城商圈,中楼层,市政家属楼,7,1.02102E+11,2室1厅,35,阿城区,其他,103,否,否,3399
板楼,南北西,阿城商圈,中楼层,经委楼,7,1.02102E+11,2室2厅,35,阿城区,其他,107,否,否,3272
暂无数据,南北,阿城商圈,高楼层,绿波华园,6,1.02103E+11,2室1厅,35,阿城区,其他,107,否,否,3272
板楼,南北,阿城商圈,高楼层,高明小区,7,1.02102E+11,3室1厅,35,阿城区,简装,110.7,否,否,3162
板楼,南北,阿城商圈,高楼层,绿波华园,6,1.02101E+11,3室2厅,35,阿城区,其他,115,否,否,3044
板楼,南北,阿城商圈,高楼层,锅炉厂住家属楼,4,1.02104E+11,2室1厅,35,阿城区,其他,120,否,否,2917
板楼,南北,阿城商圈,高楼层,朝阳小区(阿城区),7,1.02101E+11,3室2厅,35,阿城区,其他,123,否,否,2846
板楼,南北,阿城商圈,高楼层,农委小区,7,1.02103E+11,3室1厅,35,阿城区,其他,125,否,否,2800
板楼,南北,经纬街,地下室,经纬三道街,7,1.02104E+11,5室0厅,35,道里,毛坯,164.1,否,否,2133
板楼,南北,南十四道街商圈,中楼层,南七道街,8,1.02103E+11,2室1厅,34.9,道外,简装,48,否,否,7271
板楼,南北,哈东站商圈,中楼层,南直小区,8,1.02103E+11,2室1厅,34.9,道外,简装,62.1,否,否,5617
板楼,南,兆麟校,高楼层,田地街,17,1.02104E+11,1室0厅,34.8,道里,其他,31.2,否,否,11158
板楼,南,马家沟校大成街,中楼层,洁净街,7,1.02104E+11,1室1厅,34.8,南岗,其他,32.8,否,否,10613
板塔结合,南,安字片,中楼层,安升街(安隆街),7,1.02104E+11,1室1厅,34.8,道里,精装,33,否,否,10546
板楼,南,西大桥商圈,中楼层,通达小区,8,1.02104E+11,1室1厅,34.8,南岗,其他,33.6,否,否,10348
板楼,南,儿童公园,中楼层,分部街,4,1.02104E+11,1室1厅,34.8,南岗,精装,34,否,否,10236
板楼,南,建国公园,中楼层,钢铁街住宅小区,8,1.02104E+11,1室1厅,34.8,道里,其他,34.6,否,否,10047
板楼,南,师大附小沙曼小区,中楼层,沙曼小区二街区,7,1.02104E+11,1室1厅,34.8,南岗,简装,37,是,否,9406
板楼,南,阿拉伯广场,中楼层,南十道街,7,1.02104E+11,1室1厅,34.8,道外,精装,38,否,否,9158
板楼,东,太平商圈,高楼层,校园小区,7,1.02103E+11,1室1厅,34.8,道外,精装,38.1,是,否,9125
板楼,南,儿童公园,中楼层,比乐街,7,1.02104E+11,1室1厅,34.8,南岗,精装,40,否,否,8700
板楼,南北,宣西宣庆体院,中楼层,宣西小区,8,1.02104E+11,2室1厅,34.8,南岗,其他,41,否,否,8488
板楼,西,阿拉伯广场,中楼层,黑航住宅小区东区,8,1.02103E+11,2室1厅,34.8,道外,精装,41.8,否,否,8334
板楼,东西,先锋路商圈,低楼层,辽河小区,7,1.02103E+11,2室1厅,34.8,南岗,简装,42,否,否,8286
板楼,南,菜艺商圈,中楼层,红旗大街,7,1.02104E+11,1室1厅,34.8,香坊,简装,43.5,否,否,8000
板楼,南,尚志公园,高楼层,通站小区,8,1.02104E+11,1室1厅,34.8,香坊,精装,43.9,否,否,7926
板楼,南北,阿拉伯广场,中楼层,正阳南小区,8,1.02104E+11,2室1厅,34.8,道外,简装,44.5,否,否,7821
板楼,西,靖宇公园,低楼层,东北新街,7,1.02103E+11,1室1厅,34.8,道外,精装,45,否,否,7734
板楼,东,先锋路商圈,中楼层,红旗小区（淮河路）,8,1.02104E+11,1室1厅,34.8,道外,简装,45,否,否,7734
板楼,东,哈尔滨新区,中楼层,滨才城二期,5,1.02104E+11,1室1厅,34.8,松北,精装,48.9,否,否,7117
板楼,西,尚志公园,低楼层,香影胡同,7,1.02104E+11,2室1厅,34.8,香坊,简装,49.5,否,否,7032
板楼,东,仪兴商圈,高楼层,康宁小区,7,1.02104E+11,1室1厅,34.8,南岗,简装,49.8,是,否,6988
板楼,东,船舶军工,中楼层,大方里小区,8,1.02104E+11,1室1厅,34.8,道外,简装,54,否,否,6445
暂无数据,南北,动力区,高楼层,星光家属小区(进乡街),6,1.02104E+11,2室1厅,34.8,香坊,其他,57,否,否,6106
暂无数据,南北,平房商圈,高楼层,花园小区(平房区),7,1.02104E+11,2室1厅,34.8,平房,精装,58,是,否,5998
板楼,东,玛克威,高楼层,轩辕小区,7,1.02104E+11,2室1厅,34.8,道外,简装,59.1,否,否,5888
板楼,南北,动力区,低楼层,星光家属小区(进乡街),6,1.02104E+11,2室1厅,34.8,香坊,其他,60,否,否,5800
板楼,南北,宣西宣庆体院,高楼层,大成街,7,1.02103E+11,3室1厅,34.8,南岗,简装,60.9,否,否,5718
板楼,南北,动力区,高楼层,三鑫小区,6,1.02104E+11,2室1厅,34.8,香坊,简装,62.3,否,否,5582
暂无数据,南,阿城商圈,高楼层,億達帝景,24,1.02103E+11,1室1厅,34.8,阿城区,其他,65,否,否,5354
板楼,南北,先锋路商圈,高楼层,和平小区,7,1.02101E+11,2室1厅,34.8,道外,简装,66,否,否,5273
板楼,东西,先锋路商圈,高楼层,红平小区,7,1.02104E+11,2室1厅,34.8,道外,简装,67,否,否,5191
板楼,西北,阿城商圈,中楼层,億達帝景,6,1.02103E+11,2室1厅,34.8,阿城区,其他,69.1,否,否,5034
板楼,北,阿城商圈,高楼层,金洋馨苑,24,1.02104E+11,2室1厅,34.8,阿城区,其他,70,否,否,4972
板塔结合,东西,阿城商圈,中楼层,清真体改委西区,4,1.02104E+11,2室1厅,34.8,阿城区,其他,71.5,否,否,4864
板楼,南北,阿城商圈,中楼层,绿波东关一品,7,1.02104E+11,2室1厅,34.8,阿城区,其他,72.9,否,否,4774
暂无数据,南北,阿城商圈,高楼层,新龙城C2区,17,1.02103E+11,2室1厅,34.8,阿城区,其他,73,否,否,4768
暂无数据,南北,阿城商圈,中楼层,高明小区,7,1.02104E+11,2室1厅,34.8,阿城区,其他,73,否,否,4768
板塔结合,南北,阿城商圈,中楼层,清真体改委西区,5,1.02104E+11,2室1厅,34.8,阿城区,其他,74,否,否,4703
板楼,东西,阿城商圈,中楼层,广大富延,6,1.02104E+11,2室1厅,34.8,阿城区,其他,75,否,否,4641
板楼,南北,阿城商圈,中楼层,和平小区(阿城区),7,1.02104E+11,2室1厅,34.8,阿城区,其他,75.6,否,否,4606
板楼,南北,阿城商圈,高楼层,光华家园,7,1.02102E+11,2室1厅,34.8,阿城区,其他,77.6,否,否,4483
板楼,南北,阿城商圈,低楼层,高明小区,7,1.02104E+11,2室1厅,34.8,阿城区,其他,77.8,否,否,4474
板楼,南北,阿城商圈,中楼层,玄武B区,6,1.02104E+11,2室1厅,34.8,阿城区,其他,78,否,否,4462
板楼,南北,阿城商圈,高楼层,交通家园,17,1.02103E+11,2室1厅,34.8,阿城区,其他,78.9,否,否,4411
板楼,南北,阿城商圈,低楼层,阿什河乡企楼,7,1.02104E+11,2室1厅,34.8,阿城区,其他,80.2,否,否,4339
板楼,南北,阿城商圈,中楼层,和平小区(阿城区),7,1.02104E+11,2室1厅,34.8,阿城区,其他,82,否,否,4244
板楼,南,菜艺商圈,低楼层,三辅四道街,7,1.02104E+11,1室1厅,34.6,香坊,精装,32.7,否,否,10578
板楼,东西,玛克威,高楼层,中和胡同,8,1.02104E+11,2室1厅,34.6,道外,精装,40.8,否,否,8475
板楼,南,南十四道街商圈,中楼层,南七道街,8,1.02104E+11,2室1厅,34.6,道外,简装,51,否,否,6785
板楼,南,动力区,高楼层,三鑫小区,7,1.02102E+11,2室1厅,34.6,香坊,精装,64.6,否,否,5356
板塔结合,南,公路大桥,低楼层,河清街,6,1.02104E+11,2室0厅,34.5,道里,简装,41.2,否,否,8370
板楼,南,龙塔,中楼层,珠江路,7,1.02104E+11,1室1厅,34.5,香坊,简装,41.3,否,否,8350
板楼,南,龙塔,低楼层,哈轴红旗小区,7,1.02103E+11,1室1厅,34.5,香坊,其他,43,否,否,8014
板楼,东西,尚志公园,中楼层,白毛小区,4,1.02104E+11,2室0厅,34.5,香坊,简装,44.4,否,否,7776
板楼,南北,动力区,低楼层,工程机械厂家属楼,7,1.02104E+11,2室1厅,34.5,香坊,简装,48.1,否,否,7170
板楼,东西,承德广场,中楼层,南和街,7,1.02104E+11,2室1厅,34.5,道外,简装,50,否,否,6900
板楼,南,儿童公园,中楼层,人和街,8,1.02103E+11,2室0厅,34.5,南岗,精装,55,否,否,6273
板楼,南,先锋路商圈,中楼层,和平小区,7,1.02104E+11,1室1厅,34.5,道外,简装,55,否,否,6273
板楼,南北,哈东站商圈,高楼层,桦树小区南区,7,1.02101E+11,2室1厅,34.5,道外,精装,57.3,是,否,6019
暂无数据,南北,阿城商圈,高楼层,地质嘉园,7,1.02104E+11,1室1厅,34.5,阿城区,其他,73.4,否,否,4698
板楼,南北,阿城商圈,中楼层,海富城,6,1.02102E+11,2室1厅,34.5,阿城区,其他,73.5,否,否,4694
板楼,南北,阿城商圈,中楼层,金京壹号官邸,6,1.02104E+11,2室1厅,34.5,阿城区,其他,74.5,否,否,4631
暂无数据,南,阿城商圈,低楼层,恒盛新天地(阿城区),26,1.02103E+11,2室1厅,34.5,阿城区,简装,81,否,否,4260
板楼,东南北,阿城商圈,低楼层,金上京公馆,7,1.02102E+11,2室1厅,34.5,阿城区,毛坯,81.8,否,否,4217
板楼,西,玛克威,高楼层,滨江凤凰城,7,1.02103E+11,2室1厅,34.2,道外,简装,53.4,否,否,6406
板楼,南北,菜艺商圈,高楼层,红民街,7,1.02104E+11,2室1厅,34.2,香坊,精装,53.7,否,否,6368
板楼,南北,菜艺商圈,高楼层,菜艺街,6,1.02104E+11,2室1厅,34.2,香坊,简装,57,否,否,6000
板楼,东南北,太古商圈,高楼层,太古新天地,8,1.02102E+11,3室1厅,34.2,道外,精装,64.8,否,否,5277
板楼,东北,阿城商圈,高楼层,半里花庭,17,1.02102E+11,1室1厅,34.1,阿城区,其他,68.2,否,否,5003
板塔结合,北,哈西商圈,中楼层,鸿朗花园南区,20,1.02104E+11,1室0厅,34,南岗,其他,34.9,否,否,9734
板楼,南,安字片,高楼层,安正街,7,1.02104E+11,1室1厅,34,道里,简装,36.2,否,否,9398
板楼,南北,革新教堂,中楼层,巴陵街,8,1.02104E+11,2室1厅,34,南岗,简装,40.6,否,否,8375
板楼,南北,公路大桥,低楼层,光华小区,7,1.02103E+11,2室1厅,34,道里,精装,42,否,否,8096
板楼,南北,动力区,低楼层,翠海花园,9,1.02103E+11,1室1厅,34,香坊,简装,42,否,否,8096
板楼,西南,海城市场商圈,中楼层,联部街,7,1.02104E+11,1室1厅,34,南岗,其他,42,否,否,8086
板楼,南北,船舶军工,中楼层,新乐小区,7,1.02101E+11,2室1厅,34,道外,简装,43,是,否,7907
板楼,东北,承德广场,中楼层,草市街,7,1.02102E+11,2室1厅,34,道外,简装,43.4,否,否,7833
板楼,南北,阿拉伯广场,中楼层,北七道街,8,1.02104E+11,2室1厅,34,道外,简装,44,否,否,7728
板楼,南,船舶军工,中楼层,大方里小区,8,1.02103E+11,2室1厅,34,道外,简装,45,否,否,7556
板楼,南北,哈特百脑汇教化工大,中楼层,上夹树街,5,1.02104E+11,2室1厅,34,南岗,简装,46,是,否,7392
板楼,南,公路大桥,中楼层,共乐西头道街,8,1.02104E+11,1室1厅,34,道里,其他,46.2,否,否,7363
板楼,东,动力区,高楼层,三合园小区,8,1.02104E+11,1室1厅,34,香坊,精装,47.8,否,否,7110
暂无数据,南北,承德广场,中楼层,南和街,7,1.02104E+11,2室1厅,34,道外,简装,47.8,否,否,7106
板楼,南北,船舶军工,中楼层,大方里小区,8,1.02104E+11,2室1厅,34,道外,简装,48,是,否,7084
板楼,南北,动力区,中楼层,联草小区西区,8,1.02104E+11,2室1厅,34,香坊,其他,48.5,否,否,7011
板楼,南北,船舶军工,中楼层,大方里小区,11,1.02104E+11,2室1厅,34,道外,其他,48.8,否,否,6968
板楼,西,太平商圈,低楼层,校园小区,7,1.02104E+11,2室1厅,34,道外,其他,49,是,否,6939
板楼,南,龙塔,高楼层,第二方园里,8,1.02103E+11,2室1厅,34,南岗,简装,50,否,否,6800
板楼,南北,团结萧红校哈站北秀宾馆,低楼层,公司街,5,1.02104E+11,2室1厅,34,南岗,其他,50.3,是,否,6757
板楼,南北,太古商圈,高楼层,太古新天地,8,1.02103E+11,2室1厅,34,道外,简装,50.3,否,否,6753
板楼,南北,哈特百脑汇教化工大,高楼层,砖街,7,1.02104E+11,2室1厅,34,南岗,简装,52.1,否,否,6525
暂无数据,东,阿城商圈,低楼层,金昌国际,26,1.02102E+11,2室1厅,34,阿城区,其他,57.1,否,否,5951
板楼,南,菜艺商圈,高楼层,顺水街,6,1.02103E+11,2室0厅,34,香坊,简装,58.4,否,否,5818
板楼,南北,南岗会展商圈,高楼层,建北街,8,1.02104E+11,2室1厅,34,香坊,简装,59,否,否,5758
板楼,东西,建国公园,中楼层,建国街,8,1.02104E+11,2室1厅,34,道里,简装,60,否,否,5667
板楼,南,阿城商圈,中楼层,体东名城,7,1.02103E+11,1室1厅,34,阿城区,其他,63,否,否,5397
板楼,南北,阿城商圈,中楼层,振兴小区(阿城区),7,1.02104E+11,1室1厅,34,阿城区,其他,67,否,否,5075
板楼,东南,阿城商圈,高楼层,金都府邸一期,30,1.02104E+11,1室1厅,34,阿城区,简装,67,否,否,5075
板楼,南北,动力区,中楼层,三鑫小区,6,1.02104E+11,2室1厅,34,香坊,简装,67.5,否,否,5038
板楼,南北,阿城商圈,中楼层,交运福安家园,7,1.02103E+11,2室1厅,34,阿城区,精装,68.1,否,否,4989
板楼,东西,哈南商圈,高楼层,征仪路花园小区E区,7,1.02104E+11,2室1厅,34,南岗,精装,70.1,否,否,4853
板楼,南北,阿城商圈,中楼层,金海小区,7,1.02102E+11,2室1厅,34,阿城区,其他,71,否,否,4789
板塔结合,南北,阿城商圈,中楼层,朝阳公寓(阿城区),7,1.02104E+11,2室1厅,34,阿城区,简装,72.7,否,否,4677
板楼,南北,阿城商圈,中楼层,阳光居嘉园,7,1.02101E+11,2室1厅,34,阿城区,其他,73.5,否,否,4626
板楼,东西北,阿城商圈,中楼层,万吉华府,25,1.02104E+11,2室1厅,34,阿城区,其他,73.7,否,否,4614
板楼,南北,阿城商圈,中楼层,交通家园,17,1.02103E+11,2室1厅,34,阿城区,其他,74,否,否,4595
板楼,南北,阿城商圈,低楼层,丽都国际,7,1.02103E+11,2室1厅,34,阿城区,其他,74.7,否,否,4552
板楼,东西,哈南商圈,高楼层,恒泰嘉园,7,1.02104E+11,2室2厅,34,南岗,其他,75.5,否,否,4504
板塔结合,南北,阿城商圈,中楼层,丽都国际,6,1.02104E+11,2室1厅,34,阿城区,其他,77,否,否,4416
板楼,南北,阿城商圈,低楼层,朝阳小区(阿城区),7,1.02102E+11,1室1厅,34,阿城区,其他,77.3,否,否,4396
板楼,南北,阿城商圈,高楼层,沿江国际小区,7,1.02103E+11,2室1厅,34,阿城区,其他,79,否,否,4304
板楼,南北,阿城商圈,中楼层,和平小区(阿城区),7,1.02103E+11,2室1厅,34,阿城区,其他,82,否,否,4147
板楼,南北,阿城商圈,高楼层,兴业小区(啊城),5,1.02103E+11,2室1厅,34,阿城区,其他,92.1,否,否,3693
板楼,南北,阿城商圈,高楼层,平安小区(阿城区),7,1.02102E+11,2室1厅,34,阿城区,毛坯,92.4,否,否,3678
板楼,南北,阿城商圈,高楼层,兴业小区(啊城),6,1.02102E+11,2室1厅,34,阿城区,精装,120.4,否,否,2823
板楼,南北,阿城商圈,高楼层,朝阳小区(阿城区),7,1.02104E+11,3室1厅,34,阿城区,其他,138,否,否,2464
板楼,南,安字片,中楼层,安隆街,8,1.02104E+11,1室1厅,33.8,道里,简装,32,否,否,10563
板楼,南,安字片,中楼层,安定街,7,1.02104E+11,1室1厅,33.8,道里,简装,32,否,否,10563
板塔结合,南北,安埠商圈,低楼层,果园小区,7,1.02104E+11,2室1厅,33.8,香坊,其他,35,否,否,9658
板楼,南北,安字片,低楼层,安定街,7,1.02104E+11,1室1厅,33.8,道里,精装,37.5,否,否,9011
暂无数据,南,顾乡大街,中楼层,乡政街,7,1.02104E+11,1室1厅,33.8,道里,精装,38.1,否,否,8881
板楼,东西,菜艺商圈,低楼层,六顺街,7,1.02104E+11,2室1厅,33.8,香坊,其他,38.3,否,否,8828
板楼,南,省医院商圈,高楼层,远香街,5,1.02103E+11,1室1厅,33.8,香坊,简装,38.5,否,否,8773
板塔结合,南,群力新区,高楼层,海富康城,6,1.02104E+11,1室1厅,33.8,道里,其他,39.4,否,否,8579
板楼,南北,安埠商圈,低楼层,蓝盾家园,7,1.02104E+11,2室1厅,33.8,香坊,其他,42,否,否,8048
板楼,南北,菜艺商圈,高楼层,五叙街,7,1.02104E+11,1室1厅,33.8,香坊,精装,43,否,否,7861
板楼,南,尚志公园,中楼层,通站小区,8,1.02104E+11,1室1厅,33.8,香坊,简装,45,否,否,7512
板楼,东,省医院商圈,高楼层,香康街,8,1.02104E+11,2室1厅,33.8,香坊,简装,47.3,否,否,7152
板楼,南北,儿童公园,中楼层,人和街,8,1.02103E+11,2室1厅,33.8,南岗,简装,48.8,是,否,6930
板楼,南北,公路大桥,低楼层,建国北头道街,7,1.02104E+11,2室1厅,33.8,道里,简装,49,否,否,6898
板楼,南,哈东站商圈,低楼层,宏图小区,8,1.02104E+11,2室1厅,33.8,道外,其他,49.2,是,否,6875
暂无数据,南北,省医院商圈,高楼层,和平路,7,1.02102E+11,2室1厅,33.8,香坊,精装,52,否,否,6500
板楼,南北,动力区,高楼层,丽郡,7,1.02102E+11,2室1厅,33.8,香坊,精装,52.7,否,否,6415
板楼,南北,哈东站商圈,高楼层,三棵树十字商业街,7,1.02103E+11,2室1厅,33.8,道外,毛坯,53,是,否,6378
板楼,东北,万达商圈,高楼层,民航小区,8,1.02104E+11,1室1厅,33.8,香坊,简装,54,否,否,6260
板楼,南北,菜艺商圈,高楼层,司徒街,5,1.02104E+11,2室1厅,33.8,香坊,简装,58,否,否,5828
板楼,南,动力区,高楼层,林机小区,8,1.02104E+11,2室1厅,33.8,香坊,其他,59.1,否,否,5722
板楼,南北,工农大街,高楼层,迎宾小区,7,1.02102E+11,2室1厅,33.8,道里,简装,62.5,否,否,5405
板楼,南北,阿城商圈,低楼层,达仁悦城,2,1.02104E+11,2室1厅,33.8,阿城区,其他,66.4,否,否,5092
暂无数据,南北,阿城商圈,低楼层,新龙城C2区,17,1.02103E+11,2室1厅,33.8,阿城区,毛坯,66.6,否,否,5073
板楼,南北,阿城商圈,低楼层,达仁悦城,2,1.02104E+11,2室1厅,33.8,阿城区,其他,67,否,否,5045
板楼,南北,阿城商圈,中楼层,光华家园,7,1.02104E+11,2室1厅,33.8,阿城区,其他,67,否,否,5042
暂无数据,南北,阿城商圈,中楼层,绿波家园,6,1.02104E+11,2室1厅,33.8,阿城区,其他,68,否,否,4971
板楼,南,阿城商圈,中楼层,半里花庭,17,1.02104E+11,2室1厅,33.8,阿城区,精装,68,否,否,4971
板塔结合,南北,阿城商圈,高楼层,华龙金城,7,1.02103E+11,2室1厅,33.8,阿城区,其他,68.5,否,否,4935
暂无数据,南北,阿城商圈,低楼层,绿波家园,7,1.02103E+11,2室1厅,33.8,阿城区,其他,68.6,否,否,4928
暂无数据,南北,阿城商圈,低楼层,绿波家园,6,1.02103E+11,2室1厅,33.8,阿城区,其他,70,否,否,4829
板楼,南北,阿城商圈,高楼层,百姓花园,6,1.02103E+11,2室1厅,33.8,阿城区,其他,70,否,否,4829
板楼,东,阿城商圈,高楼层,金都府邸二期,30,1.02104E+11,2室1厅,33.8,阿城区,精装,70,否,否,4829
板楼,南,阿城商圈,中楼层,鼎源名座,32,1.02102E+11,2室1厅,33.8,阿城区,其他,70.4,否,否,4802
板楼,南北,阿城商圈,高楼层,平安小区(阿城区),7,1.02104E+11,2室1厅,33.8,阿城区,其他,72,否,否,4695
板楼,南北,阿城商圈,中楼层,万吉华府,25,1.02104E+11,2室1厅,33.8,阿城区,其他,73.5,否,否,4599
板楼,北南,阿城商圈,中楼层,金都街家属楼,7,1.02104E+11,2室1厅,33.8,阿城区,其他,75.4,否,否,4481
暂无数据,南北,阿城商圈,高楼层,恒盛新天地(阿城区),26,1.02103E+11,2室1厅,33.8,阿城区,毛坯,86.7,否,否,3897
暂无数据,南北,阿城商圈,中楼层,朝阳小区(阿城区),6,1.02102E+11,2室2厅,33.8,阿城区,简装,91.2,否,否,3705
板楼,南北,阿城商圈,中楼层,高明小区,7,1.02101E+11,3室1厅,33.8,阿城区,简装,96,否,否,3521
板楼,南西,南十四道街商圈,高楼层,北兴教育园,7,1.02103E+11,2室1厅,33.6,道外,精装,69,否,否,4870
板塔结合,南北,阿城商圈,中楼层,胜利街家属楼,7,1.02104E+11,2室1厅,33.6,阿城区,其他,85.6,否,否,3926
板楼,南,师大附小沙曼小区,中楼层,沙曼小区六街区,5,1.02103E+11,1室1厅,33.5,南岗,简装,34.6,是,否,9671
板楼,南,承德广场,中楼层,祥泰花园A区,7,1.02104E+11,1室0厅,33.5,道外,简装,39.7,否,否,8445
板塔结合,西,省医院商圈,中楼层,量具高层,18,1.02104E+11,2室0厅,33.5,香坊,其他,45,否,否,7445
板楼,南北,承德广场,高楼层,南和街,7,1.02104E+11,2室1厅,33.5,道外,毛坯,46.7,否,否,7174
板楼,东西,船舶军工,中楼层,大方里小区,8,1.02104E+11,2室1厅,33.5,道外,简装,48,否,否,6980
板楼,西,船舶军工,中楼层,大方里小区,8,1.02104E+11,2室1厅,33.5,道外,简装,48.5,否,否,6908
板楼,西北,阿拉伯广场,中楼层,长春街,7,1.02104E+11,2室1厅,33.5,道外,简装,50,否,否,6700
板楼,西,先锋路商圈,低楼层,进步小区,8,1.02103E+11,2室1厅,33.5,道外,简装,50.4,否,否,6653
板楼,南,动力区,高楼层,联草街社区,7,1.02104E+11,2室1厅,33.5,香坊,其他,51,否,否,6569
板楼,南,菜艺商圈,中楼层,菜艺街,8,1.02104E+11,2室1厅,33.5,香坊,其他,52,否,否,6447
板楼,南北,公路大桥,高楼层,建河街,8,1.02104E+11,2室1厅,33.5,道里,精装,61,否,否,5492
板楼,东南,阿城商圈,低楼层,金洋馨苑,18,1.02102E+11,2室1厅,33.5,阿城区,其他,63.9,否,否,5240
板楼,南,阿城商圈,中楼层,金洋馨苑,17,1.02104E+11,1室1厅,33.5,阿城区,其他,65,否,否,5154
板楼,南北,阿城商圈,中楼层,会宁嘉园,7,1.02102E+11,2室1厅,33.5,阿城区,其他,66.7,否,否,5023
暂无数据,南北,阿城商圈,中楼层,朝阳公寓(阿城区),7,1.02104E+11,1室1厅,33.5,阿城区,其他,71,否,否,4719
板塔结合,南北,哈南商圈,高楼层,征仪花园F区,7,1.02104E+11,2室1厅,33.5,南岗,其他,79.8,否,否,4200
板楼,南北,阿城商圈,中楼层,朝阳小区(阿城区),7,1.02103E+11,2室2厅,33.5,阿城区,其他,81.5,否,否,4112
板楼,东,太平商圈,高楼层,红河六街区,8,1.02103E+11,1室1厅,33.3,道外,简装,40,否,否,8325
板楼,南,海城市场商圈,高楼层,联部街,8,1.02104E+11,2室1厅,33.3,南岗,其他,54.4,否,否,6116
板楼,南,儿童公园,低楼层,中和街,6,1.02101E+11,1室1厅,33,南岗,精装,32,否,否,10313
板楼,东南,西大桥商圈,中楼层,元和街,7,1.02104E+11,1室1厅,33,南岗,其他,32.3,否,否,10220
板楼,南,革新教堂,中楼层,奋斗路,7,1.02104E+11,1室1厅,33,南岗,精装,34,否,否,9700
板楼,西,玛克威,中楼层,丽兹·江畔,5,1.02104E+11,1室0厅,33,道外,精装,35,否,否,9429
板楼,南,海城市场商圈,低楼层,哈飞电厂住宅,8,1.02104E+11,1室1厅,33,南岗,简装,35.3,否,否,9338
板楼,南,安字片,低楼层,安宁街,7,1.02104E+11,1室1厅,33,道里,简装,36.1,否,否,9134
板楼,东北,建国公园,中楼层,建国街,8,1.02104E+11,1室1厅,33,道里,简装,36.1,否,否,9129
板楼,南北,工农大街,高楼层,报达文化嘉园第一期,7,1.02104E+11,1室1厅,33,道里,其他,37,否,否,8915
板楼,西南,革新教堂,低楼层,雨阳街,6,1.02104E+11,1室1厅,33,南岗,精装,39.5,否,否,8355
