Construction,Direction,District,Floor,Garden,Height,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板楼,东北,群力新区,低楼层,民生尚都祥园,28,102104045196,2室1厅,68.8,道里,精装,74.3,否,否,9255.0
板楼,南北,群力新区,中楼层,恒大天地人和,17,102104060885,2室1厅,205,道里,精装,115.8,否,否,17697.0
板楼,南北,顾乡凯德广场,低楼层,清河湾小区,7,102104047683,2室1厅,53,道里,简装,57.3,否,否,9250.0
板楼,南北,建国公园,低楼层,建国城市花园,8,102104085123,2室1厅,109.8,道里,简装,126.3,否,否,8691.0
板楼,东西,群力新区,中楼层,瑞江观景花园,7,102104071878,2室1厅,79,道里,精装,80.0,否,否,9862.0
板楼,南,工农大街,高楼层,迎宾小区,7,102104052671,1室0厅,26,道里,简装,40.0,否,否,6500.0
塔楼,南北,建国公园,中楼层,钢铁街住宅小区,8,102104074211,2室1厅,55.5,道里,简装,78.0,否,否,7116.0
板楼,东西,工农大街,高楼层,迎宾小区,7,102104075711,2室1厅,88,道里,简装,113.0,否,否,7788.0
板楼,南北,群力新区,中楼层,河鼓街,7,102104044463,2室1厅,32.5,道里,简装,42.0,否,否,7739.0
板楼,西,顾乡大街,中楼层,达江小区,8,102104086183,2室1厅,44.9,道里,简装,50.0,否,否,8980.0
板楼,东南,公路大桥,高楼层,共乐小区,8,102104029276,2室1厅,47,道里,简装,67.0,否,否,7015.0
板楼,东西,哈西商圈,低楼层,红星城,25,102104038292,2室1厅,103,道里,精装,92.0,否,否,11186.0
板楼,东西,顾乡凯德广场,中楼层,宝宇荣耀天地,29,102104085438,2室1厅,169.8,道里,精装,125.0,否,否,13584.0
板楼,南北,安字片,中楼层,安化街(安详街),7,102104062974,2室1厅,52,道里,简装,61.0,否,否,8525.0
板楼,南,群力新区,高楼层,民生尚都祥园,28,102104028892,1室1厅,69,道里,精装,78.0,否,否,8847.0
板楼,南北,公路大桥,中楼层,河清街,7,102104040696,2室1厅,48,道里,简装,58.1,否,否,8251.0
板塔结合,南北,顾乡大街,中楼层,美晨家园,8,102103979445,2室1厅,105,道里,精装,87.7,否,否,11968.0
板楼,北南,群力新区,低楼层,招商贝肯山,25,102103999718,2室1厅,219,道里,精装,128.0,否,否,17110.0
板楼,南,安字片,低楼层,安道街,7,102104046182,1室1厅,29.8,道里,精装,31.0,否,否,9613.0
板楼,南北,群力新区,低楼层,招商贝肯山,27,102104018121,2室2厅,155,道里,精装,91.0,否,否,17033.0
板塔结合,南,建国公园,高楼层,提拉米苏,22,102104048060,1室1厅,36.8,道里,精装,29.1,否,否,12625.0
板楼,南北,公路大桥,高楼层,民安小区(道里区),6,102104067327,2室1厅,37,道里,简装,64.0,否,否,5782.0
板楼,东,顾乡大街,高楼层,康安小区(道里区),7,102104070112,1室0厅,19.5,道里,精装,36.5,否,否,5343.0
板楼,南北,顾乡大街,中楼层,顾乡大街,8,102104034511,2室1厅,69.8,道里,简装,10.0,否,否,6911.0
板楼,东南,工农大街,高楼层,报达文化嘉园第一期,7,102104053985,2室1厅,95,道里,简装,94.0,否,否,10107.0
板楼,南北,公路大桥,中楼层,建河街,8,102104026489,2室1厅,54,道里,简装,61.0,否,否,8853.0
板塔结合,南北,顾乡大街,低楼层,溪畔嘉园,8,102104041925,2室1厅,90,道里,简装,10.0,否,否,8412.0
板楼,南,群力新区,高楼层,民生尚都祥园,23,102104018055,1室1厅,58,道里,简装,69.0,否,否,8406.0
板楼,东西,安字片,中楼层,安固街,7,102104032549,1室1厅,25.5,道里,简装,32.0,否,否,7969.0
板楼,东西,群力新区,中楼层,华风江畔,8,102104062106,2室1厅,135,道里,精装,128.2,否,否,10524.0
板塔结合,北,群力新区,高楼层,财智公馆,33,102104031125,2室1厅,82,道里,精装,60.0,否,否,13543.0
暂无数据,西,顾乡大街,中楼层,乡政街,8,102104004226,2室1厅,59.8,道里,精装,59.4,否,否,10054.0
板楼,南,工农大街,低楼层,民生尚都瑞园,30,102104053404,2室1厅,90,道里,简装,97.0,否,否,9279.0
板塔结合,西东,团结萧红校哈站北秀宾馆,高楼层,地德里小区(抚顺街),8,102104044354,2室1厅,51,道里,简装,68.0,否,否,7500.0
板楼,南北,工农大街,高楼层,新城小区,7,102104051328,2室1厅,59.5,道里,简装,56.4,否,否,10546.0
板塔结合,南北,群力新区,高楼层,河柏小区,7,102104015538,2室1厅,75,道里,精装,125.0,否,否,6000.0
板楼,南,安字片,高楼层,安正街,7,102104066577,1室1厅,34,道里,简装,36.1,否,否,9398.0
板楼,南,顾乡凯德广场,低楼层,清河湾小区,18,102104044339,1室1厅,75.8,道里,简装,87.0,否,否,8713.0
板楼,南,群力新区,低楼层,民生尚都祥园,32,102104050472,1室1厅,56,道里,简装,78.0,否,否,7180.0
暂无数据,西南,公路大桥,中楼层,建国北二道街,8,102104071806,1室0厅,30,道里,简装,30.0,否,否,10000.0
板楼,南北,群力新区,中楼层,翠湖天地翠园,6,102104047628,2室2厅,398,道里,精装,144.0,否,否,27639.0
板塔结合,南,群力新区,中楼层,财智公馆,33,102104053312,2室1厅,95,道里,简装,79.0,否,否,12026.0
板楼,东西,群力新区,中楼层,河政花园（公务员小区）,7,102104011842,2室2厅,108,道里,简装,94.0,否,否,11490.0
板楼,南北,顾乡大街,中楼层,新天地家园,7,102104037800,3室2厅,138,道里,其他,117.0,否,否,11795.0
板塔结合,南,爱建,高楼层,爱建非常男女,30,102104039573,2室2厅,135,道里,其他,93.0,否,否,14517.0
板楼,南北,群力新区,低楼层,群力观江国际,30,102104098250,4室1厅,420,道里,其他,199.6,否,否,21038.0
板楼,东西,安字片,中楼层,安广街,8,102104090380,1室1厅,39,道里,其他,29.0,否,否,13449.0
板楼,东西北,工农大街,中楼层,报达文化嘉园第一期,7,102104075423,3室1厅,95,道里,精装,10.0,否,否,9048.0
板楼,东南,工农大街,低楼层,漫步·巴黎,27,102104070845,2室1厅,142,道里,其他,95.9,否,否,14800.0
板楼,南北,工农大街,中楼层,丽水雅居,32,102104090524,3室1厅,213,道里,其他,177.0,否,否,12034.0
板楼,南北,工农大街,高楼层,群力新苑东区,6,102104024610,2室1厅,74,道里,其他,64.8,否,否,11420.0
板楼,南北,群力新区,高楼层,招商贝肯山三期,32,102104073533,3室1厅,235,道里,毛坯,136.5,否,否,17217.0
板塔结合,南北,顾乡大街,中楼层,美晨家园,7,102104047115,2室1厅,112,道里,精装,90.0,否,否,12445.0
板楼,南北,群力新区,低楼层,恒盛豪庭,28,102104034691,2室1厅,165,道里,其他,99.7,否,否,16545.0
板楼,南北,群力新区,中楼层,河松小区一期,7,102104046269,3室1厅,94,道里,简装,120.0,否,否,7784.0
板楼,南,兆麟校,中楼层,一面街,9,102104064731,2室1厅,51,道里,其他,67.5,否,否,7555.0
板楼,北南东,建国公园,中楼层,宝融上元府邸,34,102104078033,2室1厅,138,道里,精装,125.0,否,否,11033.0
板楼,北南,爱建,低楼层,艺品枫景,28,102104085963,3室2厅,288,道里,其他,169.8,否,否,16954.0
板楼,南北,工农大街,中楼层,阳光印象,31,102104046519,2室1厅,125,道里,其他,94.0,否,否,13298.0
板楼,南北,群力新区,中楼层,招商贝肯山二期,18,102104056106,3室2厅,265,道里,其他,135.0,否,否,19630.0
板楼,南北,群力新区,高楼层,群力家园F区,26,102104082225,2室1厅,140,道里,其他,114.1,否,否,12266.0
板楼,南北,中央大街,中楼层,大安街,8,102104097237,2室1厅,45.8,道里,其他,42.0,否,否,10905.0
板楼,南北,公路大桥,高楼层,民安小区(道里区),8,102104068933,3室1厅,53.8,道里,其他,87.0,否,否,6184.0
板楼,南北,群力新区,高楼层,保利城,33,102104034103,3室1厅,188,道里,其他,10.0,否,否,17217.0
板塔结合,南,爱建,低楼层,爱建非常男女,30,102104076010,2室1厅,130,道里,其他,93.1,否,否,13953.0
板楼,南北,群力新区,低楼层,河柏小区,7,102104027698,3室2厅,94,道里,其他,115.0,否,否,8174.0
板楼,南,群力新区,高楼层,民生尚都和园,26,102104014707,1室1厅,66,道里,精装,67.0,否,否,9851.0
板楼,南,团结萧红校哈站北秀宾馆,中楼层,经纬头道街,8,102104038837,1室0厅,28,道里,简装,37.0,否,否,7568.0
板楼,南北,群力新区,高楼层,河梁小区,7,102104043929,2室1厅,95,道里,简装,116.9,否,否,8127.0
板楼,南北,建国公园,中楼层,怡园小区(道里区),7,102104054858,2室1厅,90,道里,简装,113.0,否,否,7959.0
板塔结合,南北,建国公园,低楼层,松滨里小区,9,102103980817,2室1厅,32.7,道里,简装,47.6,否,否,6859.0
板楼,南,群力新区,高楼层,民生尚都祥园,28,102104028892,1室1厅,69,道里,精装,78.0,否,否,8847.0
板楼,南北,公路大桥,中楼层,河清街,7,102104040696,2室1厅,48,道里,简装,58.1,否,否,8251.0
板楼,南北,公路大桥,中楼层,光华小区,8,102104027595,3室1厅,75,道里,其他,10.0,否,否,7353.0
板楼,东西,中央大街,高楼层,友谊路,8,102104043650,1室1厅,57.5,道里,简装,62.0,否,否,9275.0
板楼,南,安字片,中楼层,安发街,7,102104039508,1室1厅,43,道里,其他,49.2,否,否,8731.0
板楼,西南,哈西商圈,中楼层,新大发国际,32,102104091158,2室1厅,112,道里,其他,10.0,否,否,10770.0
板楼,南北,公路大桥,高楼层,光华小区,8,102104034540,2室1厅,36.6,道里,其他,75.0,否,否,4880.0
板楼,南北,工农大街,低楼层,天薇丽景园,16,102104088395,3室1厅,130,道里,其他,113.0,否,否,11505.0
板楼,南西北,顾乡凯德广场,中楼层,永康商住小区,21,102104063853,3室1厅,183,道里,其他,184.0,否,否,9946.0
板楼,南北,工农大街,低楼层,漫步·巴黎,18,102104097044,3室3厅,240,道里,精装,134.0,否,否,17911.0
板楼,东西,团结萧红校哈站北秀宾馆,高楼层,经纬头道街,8,102104046521,2室1厅,55,道里,其他,62.4,否,否,8806.0
板楼,南北,群力新区,低楼层,玫瑰湾小区东区,29,102104059208,3室2厅,200,道里,其他,143.0,否,否,13987.0
板楼,南北,公路大桥,中楼层,阳明街,8,102104078984,2室1厅,150,道里,其他,20.0,否,否,7282.0
板楼,南北,群力新区,低楼层,康泰嘉园,24,102104064423,4室2厅,210,道里,其他,193.0,否,否,10881.0
板楼,东西,中央大街,高楼层,地文街,7,102104040456,2室1厅,52.8,道里,其他,61.0,否,否,8656.0
板楼,南北,群力新区,低楼层,玫瑰湾小区东区,21,102104090560,3室1厅,240,道里,其他,164.0,否,否,14635.0
板楼,南北,群力新区,中楼层,群力新城北区,28,102104042169,4室2厅,415,道里,其他,20.0,否,否,20291.0
板楼,南北,群力新区,低楼层,远大都市明珠南区,17,102104072605,2室1厅,140,道里,其他,128.4,否,否,10902.0
板楼,南北,群力新区,低楼层,恒大天地人和,6,102104087483,3室2厅,370,道里,其他,176.0,否,否,21023.0
板楼,南北,群力新区,低楼层,群力新城中区,28,102104082341,3室2厅,215,道里,其他,165.0,否,否,13031.0
板楼,南北,群力新区,中楼层,瑾翠华府,7,102104090654,3室2厅,489,道里,其他,174.0,否,否,28104.0
板楼,南北,群力新区,中楼层,群力家园A区,26,102104059824,2室1厅,130,道里,其他,117.0,否,否,11112.0
板楼,南北,群力新区,低楼层,玫瑰湾小区东区,21,102104047864,3室1厅,235,道里,其他,163.0,否,否,14418.0
板楼,北西东,群力新区,中楼层,海富康城,18,102104087983,2室2厅,140,道里,其他,120.0,否,否,11667.0
板楼,南北,群力新区,低楼层,溪岸艺墅,6,102104043632,3室2厅,680,道里,其他,218.4,否,否,31135.0
板楼,南北,群力新区,低楼层,群力家园A区,26,102104024193,2室1厅,120,道里,其他,115.0,否,否,10435.0
板楼,南北,群力新区,高楼层,绿地中央广场,16,102104085522,3室1厅,135,道里,其他,112.0,否,否,12054.0
板楼,南北,群力新区,低楼层,恒盛豪庭,18,102104087788,3室2厅,280,道里,其他,154.0,否,否,18182.0
板楼,南北,群力新区,中楼层,玫瑰湾珑岸,31,102104096848,3室2厅,205,道里,其他,129.4,否,否,15836.0
板楼,东西,团结萧红校哈站北秀宾馆,中楼层,地德里小区(抚顺街),7,102104070815,3室1厅,59.8,道里,其他,69.0,否,否,8667.0
板楼,南北,群力新区,低楼层,汇锦庄园,34,102104095541,4室2厅,720,道里,精装,30.0,否,否,23377.0
板塔结合,东北西南,团结萧红校哈站北秀宾馆,中楼层,地德里小区(抚顺街),16,102104100217,2室1厅,109,道里,其他,10.0,否,否,10510.0
板楼,南北,群力新区,高楼层,招商贝肯山二期,18,102104034479,3室2厅,288,道里,其他,144.0,否,否,20000.0
板楼,西,工农大街,高楼层,群力新苑东区,6,102104053025,2室1厅,55,道里,其他,49.0,否,否,11225.0
板楼,南北,群力新区,低楼层,天鹅湾,28,102104084477,3室2厅,265,道里,其他,144.0,否,否,18403.0
板楼,西南,群力新区,高楼层,民生尚都怡园,25,102104079931,2室2厅,96.8,道里,精装,97.7,否,否,9905.0
板楼,南,群力新区,低楼层,恒祥空间,17,102104055477,1室1厅,86,道里,精装,60.0,否,否,14334.0
板楼,南北,群力新区,低楼层,群力家园B区,26,102104044797,2室2厅,123,道里,其他,112.0,否,否,10983.0
板楼,东南,建国公园,中楼层,钢铁街住宅小区,8,102104013252,2室1厅,56,道里,其他,66.7,否,否,8386.0
板塔结合,南北,安字片,中楼层,安定街,8,102104071569,2室1厅,58.5,道里,其他,65.6,否,否,8906.0
板楼,南北,群力新区,中楼层,群力家园k区,26,102104078988,2室1厅,135,道里,其他,112.0,否,否,12054.0
板楼,南北,工农大街,中楼层,迎宾小区,19,102104072384,3室2厅,115,道里,其他,136.5,否,否,8425.0
板楼,南北,群力新区,低楼层,恒盛皇家花园,32,102104048024,2室1厅,139.8,道里,其他,93.0,否,否,15033.0
板楼,东西,建国公园,中楼层,钢铁街住宅小区,8,102104036210,3室1厅,74.8,道里,其他,10.0,否,否,7334.0
板楼,南北,群力新区,高楼层,群力家园k区,26,102104015937,2室1厅,135,道里,其他,10.0,否,否,12395.0
板楼,南北,群力新区,低楼层,康泰嘉园,24,102104041488,3室1厅,135,道里,其他,124.0,否,否,10888.0
板楼,南北,群力新区,高楼层,群力家园F区,26,102104071954,2室2厅,135,道里,其他,110.0,否,否,12273.0
板楼,南北,群力新区,中楼层,翠湖天地翠园,29,102104055008,3室2厅,275,道里,其他,138.0,否,否,19928.0
板楼,南北,工农大街,中楼层,群力新苑东区,6,102104049743,2室2厅,90,道里,其他,80.0,否,否,11250.0
板楼,南北,群力新区,低楼层,群力观江国际,30,102104077304,4室2厅,450,道里,其他,20.0,否,否,22389.0
板楼,南北,群力新区,低楼层,群力观江国际,30,102104075639,3室2厅,358,道里,其他,165.0,否,否,21697.0
板楼,东西,中央大街,高楼层,友谊路,8,102104043650,1室1厅,57.5,道里,简装,62.0,否,否,9275.0
板楼,南,安字片,中楼层,安发街,7,102104039508,1室1厅,43,道里,其他,49.2,否,否,8731.0
板楼,南西北,顾乡凯德广场,中楼层,永康商住小区,21,102104063853,3室1厅,183,道里,其他,184.0,否,否,9946.0
板楼,南,顾乡凯德广场,中楼层,清河湾小区,7,102104035296,2室1厅,55.8,道里,其他,55.0,否,否,10146.0
板楼,南北,建国公园,高楼层,南美花园,7,102104051334,2室1厅,94,道里,其他,111.0,否,否,8469.0
板楼,南北,群力新区,中楼层,恒盛豪庭,27,102104066043,3室2厅,328,道里,其他,177.0,否,否,18532.0
板楼,南北,公路大桥,高楼层,民安小区(道里区),8,102104064809,2室1厅,60,道里,其他,81.3,否,否,7376.0
板楼,南北,建国公园,中楼层,紫金城,32,102104033479,2室1厅,120,道里,其他,78.7,否,否,15235.0
板楼,南北,群力新区,低楼层,熙郡印象馨园,12,102104036240,3室1厅,128,道里,其他,118.0,否,否,10848.0
板楼,北,中央大街,高楼层,东风街,7,102104057268,2室0厅,22,道里,其他,41.1,否,否,5347.0
板楼,南北,群力新区,中楼层,群力家园B区,26,102104010935,2室2厅,138,道里,其他,115.0,否,否,12000.0
板楼,南北,群力新区,高楼层,海富第五大道,23,102104060204,3室2厅,280,道里,其他,179.1,否,否,15626.0
板塔结合,南,安字片,中楼层,安心街,8,102104047472,2室1厅,54.8,道里,其他,54.0,否,否,10149.0
板楼,南西北,工农大街,低楼层,翡翠城,32,102104036146,1室1厅,68,道里,其他,49.8,否,否,13639.0
板楼,南北,兆麟校,中楼层,公园街,7,102104013785,2室1厅,52.8,道里,其他,57.0,否,否,9264.0
板楼,南北,群力新区,低楼层,熙郡印象馨园,12,102104020248,2室1厅,105,道里,其他,118.0,否,否,8899.0
板楼,南,公路大桥,中楼层,民安小区(道里区),8,102104051309,2室1厅,52,道里,其他,47.6,否,否,10904.0
板楼,南,中央大街,低楼层,红专街,7,102104037008,2室1厅,52,道里,其他,47.4,否,否,10962.0
板楼,南,群力新区,低楼层,恒大帝景,20,102103992186,3室1厅,152.8,道里,其他,10.0,否,否,14281.0
板楼,东西,群力新区,中楼层,民生尚都怡园,12,102103991600,2室2厅,97,道里,其他,115.0,否,否,8435.0
板楼,南北,群力新区,中楼层,海富第五大道,24,102104072456,3室2厅,350,道里,其他,191.0,否,否,18325.0
板楼,南北,群力新区,中楼层,恒大帝景,24,102104073564,3室1厅,155,道里,其他,124.0,否,否,12500.0
板楼,南北,群力新区,高楼层,玫瑰湾珑岸,14,102104030041,3室2厅,260,道里,其他,153.0,否,否,16994.0
板楼,东南西,顾乡凯德广场,高楼层,湖景春晓,30,102104073773,3室1厅,145,道里,其他,111.0,否,否,13053.0
板楼,南北,安字片,中楼层,安康街,7,102104075237,2室2厅,55,道里,其他,67.0,否,否,8209.0
板楼,南北,群力新区,中楼层,汇锦庄园,31,102104011618,3室2厅,385,道里,其他,178.0,否,否,21630.0
板楼,南北,群力新区,高楼层,康泰嘉园,24,102104001040,3室2厅,150,道里,其他,140.0,否,否,10715.0
板塔结合,南北,群力新区,中楼层,富力江湾新城,44,102104077129,4室2厅,790,道里,其他,283.0,否,否,27916.0
板楼,南,群力新区,低楼层,星光耀广场,30,102104076724,2室1厅,175,道里,其他,110.0,否,否,15861.0
板楼,南北,群力新区,中楼层,招商贝肯山二期,7,102104060199,4室2厅,330,道里,其他,143.0,否,否,23077.0
板楼,东西,安字片,高楼层,安顺街,7,102103999127,2室1厅,31,道里,其他,43.7,否,否,7091.0
板楼,南北,公路大桥,中楼层,共乐小区,8,102104033390,2室1厅,52,道里,其他,68.0,否,否,7648.0
板楼,南北,群力新区,高楼层,玫瑰湾小区东区,18,102104064491,3室1厅,182,道里,其他,128.0,否,否,14219.0
板楼,南北,顾乡大街,低楼层,郁金台,33,102104065030,3室2厅,165,道里,精装,131.0,否,否,12596.0
板楼,南北,兆麟校,中楼层,兆麟街,7,102104073387,2室1厅,65,道里,其他,79.7,否,否,8156.0
板塔结合,南,安字片,中楼层,安国街,7,102104014541,2室1厅,55.8,道里,其他,58.0,否,否,9621.0
板楼,南北,群力新区,低楼层,恒盛皇家花园,32,102104033544,2室1厅,150,道里,其他,91.4,否,否,16396.0
板楼,南北,群力新区,低楼层,中海寰宇天下,34,102104057492,2室1厅,125,道里,其他,89.0,否,否,14045.0
板楼,南北,群力新区,低楼层,恒盛皇家花园,32,102104048024,2室1厅,139.8,道里,其他,93.0,否,否,15033.0
板楼,南北,工农大街,中楼层,迎宾小区,19,102104072384,3室2厅,115,道里,其他,136.5,否,否,8425.0
板楼,东南,建国公园,中楼层,钢铁街住宅小区,8,102104013252,2室1厅,56,道里,其他,66.7,否,否,8386.0
板塔结合,南北,公路大桥,中楼层,共乐西头道街,8,102102955819,3室1厅,81,道里,简装,98.0,否,否,8266.0
板塔结合,南北,爱建,中楼层,工程街,8,102103302988,2室2厅,115,道里,精装,118.0,否,否,9746.0
板楼,南东北,群力新区,高楼层,瑞江观景花园,6,102103535645,3室2厅,102,道里,简装,122.5,否,否,8325.0
板楼,南北,群力新区,中楼层,河松小区三期,7,102103910435,4室1厅,125,道里,简装,172.0,否,否,7264.0
板楼,南北,群力新区,高楼层,河政花园（公务员小区）,7,102103343389,4室2厅,155,道里,精装,194.0,否,否,7990.0
塔楼,南北东,中央大街,低楼层,观江国际,42,102103707209,3室2厅,650,道里,精装,242.6,否,否,26786.0
板楼,南北,群力新区,高楼层,锦江绿色家园,6,102102515253,2室1厅,90,道里,简装,10.0,否,否,9000.0
板楼,南北,工农大街,中楼层,天薇丽景园,7,102102335055,2室1厅,78,道里,简装,71.9,否,否,10837.0
板楼,南北,公路大桥,低楼层,宝宇凯旋城一期,31,102103081485,3室2厅,280,道里,简装,198.0,否,否,14142.0
板塔结合,南西北,爱建,中楼层,上实浪琴水岸,28,102101337871,2室1厅,265,道里,精装,140.0,否,否,18929.0
板楼,南北,群力新区,中楼层,河松小区三期,7,102103426057,3室2厅,120,道里,精装,147.0,否,否,8164.0
板塔结合,东西,群力新区,低楼层,河梁小区,7,102102561596,3室1厅,86,道里,精装,123.0,否,否,6992.0
板楼,南北,爱建,低楼层,爱建紫园,30,102103151412,3室2厅,230,道里,简装,177.0,否,否,12995.0
板楼,南北,群力新区,中楼层,锦江绿色家园,8,102102568723,3室2厅,150,道里,其他,168.0,否,否,8929.0
板楼,南北,群力新区,低楼层,锦江绿色家园,3,102102568713,2室2厅,140,道里,其他,126.1,否,否,11096.0
板楼,南北,群力新区,高楼层,河政花园（公务员小区）,6,102102742044,4室2厅,107,道里,简装,148.0,否,否,7228.0
板楼,南北,群力新区,高楼层,河源小区,6,102103310001,4室3厅,230,道里,精装,187.0,否,否,12300.0
板楼,南西北,群力新区,高楼层,河政花园（公务员小区）,6,102103359389,4室2厅,117,道里,简装,171.3,否,否,6829.0
板楼,西南,群力新区,高楼层,财智公馆,32,102102731311,3室1厅,140,道里,其他,99.0,否,否,14142.0
板塔结合,南北,安字片,中楼层,安定街,8,102103502649,3室1厅,81.8,道里,精装,90.0,否,否,9089.0
板楼,南北,群力新区,中楼层,华风江畔,8,102103170670,3室2厅,177,道里,精装,151.6,否,否,11671.0
板楼,南北,群力新区,中楼层,天鹅湾,18,102103948587,2室1厅,160,道里,其他,110.0,否,否,14472.0
板楼,东南,建国公园,中楼层,紫金城,32,102103978195,2室1厅,155,道里,其他,110.0,否,否,14091.0
板楼,南北,群力新区,高楼层,群力观江国际,30,102104006448,2室2厅,253,道里,其他,127.0,否,否,19922.0
板楼,南北,兆麟校,高楼层,工厂街,17,102104022450,2室1厅,85,道里,其他,72.7,否,否,11684.0
塔楼,南北,工农大街,低楼层,宜居家园,6,102103983259,2室2厅,95,道里,其他,10.0,否,否,9491.0
板楼,南北,群力新区,中楼层,群力家园A区,26,102104028312,2室2厅,125,道里,其他,112.0,否,否,11161.0
板楼,南北,工农大街,低楼层,丽水丁香园,18,102104055964,3室2厅,199,道里,其他,127.9,否,否,15560.0
板楼,南北,群力新区,低楼层,群力家园B区,25,102104010857,2室1厅,137,道里,其他,114.0,否,否,12018.0
板塔结合,南,安字片,中楼层,安心街,8,102104047472,2室1厅,54.8,道里,其他,54.0,否,否,10149.0
板楼,南东北,群力新区,中楼层,财智公馆,33,102103830266,3室1厅,237,道里,精装,152.0,否,否,15593.0
板楼,南北,公路大桥,中楼层,三电小区,7,102101368461,2室1厅,86,道里,简装,10.0,否,否,8191.0
板塔结合,南东西,西大桥商圈,高楼层,欧洲新城,27,102102896040,3室1厅,198,道里,精装,189.6,否,否,10444.0
板楼,南北,群力新区,低楼层,群力新城南区,32,102103827408,3室1厅,280,道里,简装,158.0,否,否,17713.0
板楼,南北,西大桥商圈,中楼层,欧洲新城,34,102103484516,4室2厅,350,道里,精装,328.6,否,否,10650.0
板塔结合,南北,西大桥商圈,低楼层,欧洲新城,30,102101302569,3室2厅,195,道里,精装,150.0,否,否,13000.0
板楼,南北,工农大街,低楼层,上和园著,6,102103581402,3室2厅,299,道里,精装,165.0,否,否,18122.0
板塔结合,西,建国公园,低楼层,松滨里小区,9,102103295071,2室1厅,57.5,道里,精装,70.0,否,否,8122.0
板楼,南北,群力新区,中楼层,财智公馆,32,102102927163,3室2厅,200,道里,简装,166.9,否,否,11983.0
塔楼,西,中央大街,高楼层,观江国际,39,102104019899,3室2厅,450,道里,简装,197.0,否,否,22843.0
板楼,南北,群力新区,中楼层,瑞江观景花园,7,102103545169,3室2厅,90,道里,简装,117.0,否,否,7693.0
板楼,南北,公路大桥,高楼层,恒祥家园,29,102103255532,3室1厅,210,道里,精装,187.0,否,否,11230.0
板塔结合,南北,建国公园,低楼层,通达馨园,7,102102858164,2室1厅,102,道里,精装,140.0,否,否,7269.0
板楼,南北,公路大桥,中楼层,哈药路,8,102103748175,2室2厅,86,道里,精装,93.0,否,否,9248.0
板塔结合,南北,团结萧红校哈站北秀宾馆,低楼层,地德里小区(抚顺街),16,102103145346,3室1厅,106,道里,简装,134.0,否,否,7911.0
板楼,东北,兆麟校,低楼层,盛达公寓,28,102101865108,3室1厅,135,道里,精装,150.0,否,否,9000.0
板塔结合,东西南,爱建,中楼层,工程小区,7,102103609024,3室1厅,138,道里,精装,144.0,否,否,9584.0
板塔结合,南北,群力新区,高楼层,富力江湾新城,40,102103528233,3室2厅,450,道里,精装,188.0,否,否,23937.0
塔楼,西北,中央大街,中楼层,观江国际,42,102102913473,3室2厅,520,道里,精装,189.6,否,否,27422.0
塔楼,西南,兆麟校,低楼层,地段街,18,102101539902,4室2厅,228,道里,简装,178.0,否,否,12809.0
塔楼,南北,爱建,低楼层,锦园,24,102102774519,4室2厅,253,道里,毛坯,210.0,否,否,12048.0
板楼,南北,建国公园,高楼层,紫金城,32,102103436299,2室1厅,145,道里,精装,111.1,否,否,13052.0
板塔结合,西北,群力新区,中楼层,河松小区三期,9,102103834440,5室2厅,200,道里,精装,263.0,否,否,7605.0
板楼,南北,群力新区,中楼层,河松小区三期,7,102103910435,4室1厅,125,道里,简装,172.0,否,否,7264.0
板楼,南北,爱建,中楼层,经纬十二道街,6,102103762001,2室1厅,169.8,道里,简装,176.0,否,否,9648.0
板楼,南东北,群力新区,高楼层,瑞江观景花园,6,102103535645,3室2厅,102,道里,简装,122.5,否,否,8325.0
板楼,南北,建国公园,中楼层,正阳花园,7,102102973986,3室1厅,118,道里,简装,124.0,否,否,9517.0
板楼,南北,爱建,中楼层,爱建紫园,30,102103992984,3室2厅,245,道里,精装,177.0,否,否,13842.0
板楼,南北,群力新区,高楼层,海富第五大道,9,102103683297,3室2厅,350,道里,精装,178.0,否,否,19663.0
板塔结合,南北,群力新区,中楼层,锦江绿色家园,7,102102894245,4室2厅,140,道里,精装,20.0,否,否,7000.0
板楼,南北,群力新区,中楼层,星光耀广场,30,102103514832,3室2厅,219,道里,精装,136.0,否,否,16103.0
板塔结合,南东,群力新区,中楼层,河松小区二期,8,102103582641,4室2厅,195,道里,简装,234.0,否,否,8334.0
板楼,南北,群力新区,低楼层,群力新城北区,18,102103296826,3室1厅,310,道里,简装,187.0,否,否,16578.0
板楼,南北,群力新区,低楼层,河政花园（公务员小区）,16,102103413538,3室1厅,150,道里,简装,134.1,否,否,11186.0
板塔结合,南北,顾乡凯德广场,高楼层,福順尚景,31,102101344399,2室1厅,148,道里,毛坯,125.0,否,否,11840.0
板楼,南北,群力新区,低楼层,盛和天下,27,102103277634,4室2厅,680,道里,毛坯,244.3,否,否,27833.0
板楼,南北,群力新区,高楼层,运华广场道里区,7,102103160948,3室3厅,139,道里,精装,220.0,否,否,6313.0
板楼,南北,顾乡大街,高楼层,三精家园,15,102101375002,3室1厅,155,道里,精装,170.0,否,否,9118.0
板楼,南北,群力新区,低楼层,锦江绿色家园,16,102102972242,3室2厅,180,道里,精装,174.0,否,否,10345.0
板楼,南北,团结萧红校哈站北秀宾馆,高楼层,地德里小区(抚顺街),8,102102565997,3室1厅,53.5,道里,简装,10.0,否,否,5125.0
