,0,1,2,3,4,5,6,7,8,9,10,11,12,13
12498,板楼,东南,团结萧红校哈站北秀宾馆,7,民益街,102104168073 ,2室1厅,99.8,南岗,简装,50,是,否,33267 
12499,板楼,南北,龙塔,32,中浩华尔街,102104119342 ,3室2厅,230,南岗,精装,191,否,否,76667 
12500,板楼,南,哈西商圈,26,天悦国际,102104160378 ,2室1厅,92,南岗,简装,74,否,否,30667 
12501,板楼,西南,西大桥商圈,7,元士街,102104133774 ,2室1厅,75,南岗,简装,27,否,否,25000 
12502,板塔结合,南北,南岗会展商圈,7,信恒现代城,102104127311 ,3室1厅,106,南岗,精装,78,否,否,35333 
12503,板楼,南,马家沟校大成街,7,宣威街,102104144374 ,2室1厅,34.5,南岗,简装,53,否,否,11500 
12504,板塔结合,南,哈西商圈,31,巴黎第五区,102104137938 ,2室1厅,151.8,南岗,精装,93,否,否,50600 
12505,板楼,南,革新教堂,7,巴陵街,102104167708 ,2室1厅,36,南岗,简装,45,否,否,12000 
12506,板楼,西,西大桥商圈,32,中兴阳光家园,102104144159 ,1室1厅,66.8,南岗,简装,55,否,否,22267 
12507,板楼,东西,师大附小沙曼小区,7,地矿花园,102104141352 ,2室1厅,64,南岗,简装,64,是,否,21333 
12508,板楼,东南南,团结萧红校哈站北秀宾馆,8,公司街,102104158869 ,2室1厅,56,南岗,简装,55,是,否,18667 
12509,板楼,南北,南岗会展商圈,7,泰海花园小区,102104149399 ,2室1厅,79.8,南岗,简装,73,否,否,26600 
12510,板楼,南,宣西宣庆体院,7,宣化小区,102104152556 ,1室1厅,29,南岗,简装,32,否,否,9667 
12511,板楼,南北,儿童公园,8,比乐街,102104155730 ,2室0厅,37,南岗,简装,46,否,否,12333 
12512,板楼,南,新发小区大润发,8,新发小区F区,102104149781 ,1室1厅,39.8,南岗,简装,51,否,否,13267 
12513,板楼,南北,革新教堂,7,黑山街,102104155955 ,2室1厅,45,南岗,简装,56,否,否,15000 
12514,板楼,南,革新教堂,7,巴陵街,102104160573 ,1室1厅,39.8,南岗,精装,39,否,否,13267 
12515,板楼,南北,革新教堂,7,巴陵街,102104160927 ,3室0厅,66.6,南岗,简装,84,否,否,22200 
12516,板楼,南北,南岗分局十三中,8,中发郦苑,102104151705 ,2室1厅,48,南岗,简装,67,否,否,16000 
12517,板楼,东西,新发小区大润发,8,新发小区C区,102104154433 ,2室1厅,92,南岗,精装,90,否,否,30667 
12518,板楼,东西,花园铁岭继红校,8,铁岭街,102104151212 ,2室1厅,158,南岗,简装,98,是,否,52667 
12519,板楼,南北,南岗会展商圈,8,红旗示范新区,102104162868 ,2室1厅,78,南岗,简装,54,否,否,26000 
12520,板楼,南东南,儿童公园,26,龙电花园,102104154414 ,2室1厅,210,南岗,精装,174,否,否,70000 
12521,暂无数据,南北,哈特百脑汇教化工大,7,同江街,102104155017 ,2室1厅,40.8,南岗,简装,65,否,否,13600 
12522,板楼,西南,宣西宣庆体院,8,大成街,102104159531 ,2室0厅,52,南岗,简装,60,是,否,17333 
12523,板楼,南北,新发小区大润发,8,新发小区E区,102104139654 ,2室1厅,53,南岗,精装,90,是,否,17667 
12524,板楼,东南,南岗分局十三中,9,华山小区,102104150350 ,2室1厅,45.8,南岗,简装,58,否,否,15267 
12525,板楼,东,革新教堂,7,巴陵街,102104148469 ,1室1厅,37.8,南岗,精装,42,否,否,12600 
12526,板塔结合,南北,哈特百脑汇教化工大,7,教化二街区,102104161535 ,2室1厅,119,南岗,简装,108,是,否,39667 
12527,暂无数据,南北东,龙塔,22,吉星小区,102104120288 ,3室2厅,193,南岗,精装,178,否,否,64333 
12528,板楼,南北,儿童公园,8,人和街,102104172454 ,2室1厅,50,南岗,精装,83,否,否,16667 
12529,板楼,东北,哈西商圈,16,西典家园南区,102104140568 ,2室1厅,96,南岗,简装,86,否,否,32000 
12530,板楼,南西北,哈西商圈,7,辰能溪树庭院,102104126109 ,3室2厅,388.9,南岗,精装,146,否,否,129633 
12531,暂无数据,南,哈西商圈,5,哈药小区北区(南岗区),102104134400 ,2室0厅,40,南岗,简装,43,是,否,13333 
12532,塔楼,南,宣西宣庆体院,7,马端街,102104151200 ,2室1厅,78.8,南岗,简装,75,否,否,26267 
12533,板楼,南北,南岗分局十三中,8,大自然家园,102104122830 ,3室1厅,52.8,南岗,精装,122,否,否,17600 
12534,板楼,南北,南岗会展商圈,7,泰海花园小区,102104135229 ,2室1厅,81.8,南岗,简装,81,否,否,27267 
12535,暂无数据,南北,花园铁岭继红校,24,税务局家属楼,102104116134 ,3室1厅,338,南岗,精装,141,是,否,112667 
12536,板楼,西北,海城市场商圈,29,华风海城湾,102104132290 ,1室1厅,89,南岗,简装,68,否,否,29667 
12537,板楼,东南,西大桥商圈,27,世纪嘉园(南岗区),102104139737 ,2室1厅,187,南岗,精装,87,否,否,62333 
12538,板楼,南西,儿童公园,7,永和街,102104153404 ,2室1厅,39.5,南岗,简装,48,是,否,13167 
12539,板楼,南北,哈特百脑汇教化工大,8,西桥小区,102104144824 ,2室1厅,97.8,南岗,精装,92,否,否,32600 
12540,板楼,南,花园铁岭继红校,8,辽阳街,102104144505 ,2室1厅,112,南岗,简装,56,是,否,37333 
12541,板楼,西,花园铁岭继红校,7,辽阳街,102104143829 ,2室1厅,123,南岗,简装,63,是,否,41000 
12542,板塔结合,南北,哈特百脑汇教化工大,17,桥北新城,102104143906 ,2室1厅,113,南岗,精装,81,否,否,37667 
12543,板楼,南北,哈南商圈,24,鲁商·松江新城,102104141259 ,2室1厅,140,南岗,精装,94,否,否,46667 
12544,塔楼,西南,龙塔,25,金源花园,102104130588 ,4室2厅,224,南岗,精装,225,否,否,74667 
12545,塔楼,东北,西大桥商圈,18,苗圃小区,102104146777 ,2室1厅,135,南岗,简装,105,否,否,45000 
12546,板塔结合,南北,哈西商圈,7,大众新城,102104152061 ,2室1厅,105,南岗,简装,104,否,否,35000 
12547,板楼,南,团结萧红校哈站北秀宾馆,7,货栈街,102104147984 ,2室1厅,45,南岗,简装,46,是,否,15000 
12548,板楼,南,王岗商圈,11,旗凯丽园,102104137931 ,1室1厅,53,南岗,精装,60,否,否,17667 
12549,板楼,南北,宣西宣庆体院,8,十字街,102104092919 ,3室1厅,90,南岗,毛坯,106,否,否,30000 
12550,板楼,南,南马校,30,曼哈顿奥韵国际,102104115758 ,2室1厅,148,南岗,简装,100,否,否,49333 
12551,板塔结合,南北,海城市场商圈,19,中山花园,102104100562 ,3室2厅,188,南岗,精装,134,否,否,62667 
12552,板楼,南北,南岗会展商圈,7,红旗示范新区,102104139164 ,1室1厅,81.8,南岗,简装,55,否,否,27267 
12553,板楼,西南,哈南商圈,18,学府青年城,102104138694 ,2室1厅,80,南岗,简装,82,否,否,26667 
12554,板楼,南北,西大桥商圈,7,苗圃小区,102104103580 ,2室1厅,98,南岗,简装,50,否,否,32667 
12555,板楼,南北,船舶军工,7,南通大街,102104100778 ,2室1厅,129,南岗,精装,124,否,否,43000 
12556,板楼,南北,哈特百脑汇教化工大,7,桥北小区,102104097877 ,2室1厅,95,南岗,简装,102,否,否,31667 
12557,暂无数据,西南西,团结萧红校哈站北秀宾馆,8,北京街,102104095858 ,2室1厅,64,南岗,简装,63,是,否,21333 
12558,板楼,南北,宣西宣庆体院,31,海富金棕榈,102104123921 ,3室2厅,268,南岗,精装,171,否,否,89333 
12559,板楼,南北,团结萧红校哈站北秀宾馆,6,邮政街(上夹树街),102104139649 ,2室1厅,50,南岗,简装,74,是,否,16667 
12560,板楼,南,花园铁岭继红校,9,阿什河街,102104134699 ,2室0厅,152,南岗,精装,47,是,否,50667 
12561,板塔结合,北,船舶军工,28,盟科观邸,102104132564 ,1室0厅,46,南岗,简装,42,否,否,15333 
12562,板楼,南西,新发小区大润发,7,新发小区C区,102104141618 ,2室1厅,65,南岗,简装,83,否,否,21667 
12563,板楼,南北,马家沟校大成街,8,宣威街,102104140290 ,2室2厅,75,南岗,精装,114,否,否,25000 
12564,板楼,东北,先锋路商圈,26,黄河绿园B区,102104115237 ,3室1厅,235,南岗,精装,199,否,否,78333 
12565,板楼,北南,先锋路商圈,31,国际会展名城,102104098428 ,2室1厅,145,南岗,简装,112,否,否,48333 
12566,板楼,东,哈西商圈,22,学府经典,102104140718 ,1室1厅,79,南岗,精装,43,否,否,26333 
12567,板楼,南北,花园铁岭继红校,8,龙江街,102104145557 ,2室1厅,128,南岗,精装,40,是,否,42667 
12568,板楼,南北,马家沟校大成街,7,文教街,102104141948 ,2室1厅,22.5,南岗,简装,40,否,否,7500 
12569,板楼,南,革新教堂,7,黑山街,102104149532 ,2室1厅,46.8,南岗,简装,90,否,否,15600 
12570,板楼,南北,龙塔,7,宣庆小区,102104145887 ,3室1厅,89.8,南岗,简装,120,否,否,29933 
12571,板楼,南东,哈特百脑汇教化工大,7,桥北小区,102104132802 ,2室1厅,53,南岗,简装,84,否,否,17667 
12572,板楼,南北,哈南商圈,30,锦绣华城滨园,102104137179 ,2室1厅,118,南岗,精装,100,否,否,39333 
12573,板楼,东西,花园铁岭继红校,5,铁岭街,102104143952 ,2室1厅,130,南岗,简装,73,是,否,43333 
12574,板楼,西东,南岗会展商圈,8,红旗示范新区,102104159520 ,1室1厅,46.5,南岗,简装,37,否,否,15500 
12575,板楼,东南西,哈特百脑汇教化工大,7,砖街,102104100574 ,2室1厅,42.8,南岗,简装,60,是,否,14267 
12576,板楼,东西,哈特百脑汇教化工大,7,铁路街,102104105036 ,3室1厅,180,南岗,简装,183,否,否,60000 
12577,塔楼,南,龙塔,26,空港嘉园综合楼,102104101585 ,3室2厅,172,南岗,简装,178,否,否,57333 
12578,板楼,南,儿童公园,7,人和街,102104140660 ,2室1厅,63,南岗,精装,60,是,否,21000 
12583,板楼,南北,团结萧红校哈站北秀宾馆,7,海城街,102104156598 ,3室1厅,79.8,南岗,简装,75,是,否,26600 
12587,暂无数据,南北,哈南商圈,7,哈南铁路小区,102104133901 ,1室1厅,48,南岗,其他,55,否,否,16000 
12590,板楼,南北,宣西宣庆体院,7,理治街,102102438294 ,2室1厅,38,南岗,简装,53,否,否,12667 
12591,板楼,南,哈西商圈,31,柒零捌零城仕公馆,102103708593 ,2室1厅,126.6,南岗,简装,80,否,否,42200 
12592,板楼,南,哈西商圈,30,涧桥西畔,102102475883 ,1室1厅,109,南岗,简装,68,否,否,36333 
12593,板楼,西,哈西商圈,27,涧桥西畔,102102103116 ,1室1厅,88,南岗,简装,60,是,否,29333 
12594,板塔结合,南北,哈西商圈,33,保利清华颐园,102102705265 ,1室1厅,91.5,南岗,简装,66,是,否,30500 
12595,板楼,南,师大附小沙曼小区,8,利兴小区,102101435977 ,2室1厅,28.8,南岗,简装,58,否,否,9600 
12596,板楼,南,马家沟校大成街,7,洁净街,102102014408 ,1室1厅,22.8,南岗,简装,31,否,否,7600 
12597,板楼,西北,哈西商圈,16,金爵万象,102102536160 ,1室1厅,72,南岗,毛坯,44,是,否,24000 
12598,板楼,南北,哈西商圈,8,科大安居小区,102101835877 ,2室1厅,36,南岗,简装,58,否,否,12000 
12599,板楼,南北,仪兴商圈,7,康宁小区,102101069238 ,2室2厅,113,南岗,简装,118,是,否,37667 
12600,板楼,南北,儿童公园,8,比乐街,102103895010 ,2室1厅,56,南岗,精装,60,否,否,18667 
12601,板楼,南北,师大附小沙曼小区,7,延兴路,102102768261 ,2室1厅,32.5,南岗,简装,40,否,否,10833 
12602,板楼,南北,花园铁岭继红校,7,辽阳街,102102595755 ,2室1厅,134.8,南岗,简装,65,是,否,44933 
12603,板楼,南北,王岗商圈,11,红星凯悦,102101261324 ,2室1厅,70,南岗,简装,81,否,否,23333 
12604,板楼,西,哈西商圈,18,东辉明珠园,102102484127 ,2室1厅,99.8,南岗,简装,67,是,否,33267 
12605,板楼,南北,哈西商圈,30,金域蓝城,102103707462 ,2室2厅,160,南岗,简装,107,否,否,53333 
12606,板塔结合,南,哈西商圈,26,盟科万城,102102467800 ,2室1厅,86.8,南岗,精装,63,否,否,28933 
12607,板塔结合,南北,哈南商圈,7,征仪花园F区,102103832199 ,2室1厅,86,南岗,精装,91,否,否,28667 
12608,板楼,南北,师大附小沙曼小区,7,沙曼小区六街区,102102978063 ,3室1厅,60.8,南岗,简装,69,是,否,20267 
12609,板楼,南,仪兴商圈,7,牛房小区,102103338681 ,1室1厅,31,南岗,简装,35,否,否,10333 
12610,板楼,南北,团结萧红校哈站北秀宾馆,7,海关街,102102300576 ,2室1厅,97.5,南岗,简装,90,是,否,32500 
12611,板楼,南北,哈西商圈,7,保利颐和家园,102103561913 ,2室1厅,114.9,南岗,精装,98,否,否,38300 
12612,板楼,北,宣西宣庆体院,7,宣文街,102104127885 ,1室0厅,23,南岗,精装,35,否,否,7667 
12613,板楼,西北东北,西大桥商圈,27,世纪嘉园(南岗区),102104102212 ,1室1厅,220,南岗,精装,139,否,否,73333 
12614,板楼,南北,新发小区大润发,7,新发小区B区,102104128164 ,2室1厅,53,南岗,简装,69,否,否,17667 
12615,板楼,南北,哈西商圈,31,万达华府C区,102104108658 ,3室2厅,360,南岗,精装,164,否,否,120000 
12617,板楼,南,南岗会展商圈,7,红旗示范新区,102104139543 ,2室1厅,73.8,南岗,简装,51,否,否,24600 
12618,板楼,东西,先锋路商圈,7,辽河小区,102104134438 ,2室1厅,43,南岗,简装,45,否,否,14333 
12619,板楼,西北,哈南商圈,22,英伦名邸,102102947486 ,2室1厅,95.5,南岗,简装,90,否,否,31833 
12620,板楼,南,哈西商圈,32,尚熙雅轩,102103170278 ,1室1厅,60,南岗,简装,49,否,否,20000 
12621,板楼,南北,马家沟校大成街,8,宣威街,102101025843 ,2室1厅,40.8,南岗,简装,98,否,否,13600 
12622,板楼,西北,儿童公园,8,人和街,102102516783 ,1室1厅,18.8,南岗,简装,35,否,否,6267 
12623,板楼,南北,西大桥商圈,8,二酉小区,102103927956 ,2室1厅,38,南岗,简装,46,否,否,12667 
12624,板楼,北,新发小区大润发,8,新发小区B区,102103474842 ,1室0厅,25.5,南岗,简装,33,否,否,8500 
12625,板楼,南北,西大桥商圈,6,木兰小区（七政街）,102103600031 ,2室1厅,75.4,南岗,精装,49,否,否,25133 
12626,板楼,东南,花园铁岭继红校,27,深业大厦,102102832420 ,1室1厅,150,南岗,简装,119,是,否,50000 
12627,板楼,西南,西大桥商圈,8,一匡小区,102102110202 ,1室1厅,20,南岗,精装,32,否,否,6667 
12628,板楼,南北,花园铁岭继红校,7,邮政街,102101732238 ,2室1厅,98,南岗,简装,76,是,否,32667 
12629,暂无数据,南北,哈南商圈,8,新苑家园,102103246195 ,2室1厅,36,南岗,简装,63,否,否,12000 
12630,板楼,南北,王岗商圈,11,红星凯悦,102103367241 ,2室1厅,52,南岗,简装,64,否,否,17333 
12631,板楼,东南,仪兴商圈,7,仪兴小区,102101243162 ,2室1厅,53,南岗,简装,65,是,否,17667 
12632,板楼,西,宣西宣庆体院,8,宣西小区,102103786275 ,1室1厅,32.6,南岗,精装,31,否,否,10867 
12633,板塔结合,西南,哈西商圈,18,西溪橡园,102102152320 ,2室1厅,70.1,南岗,精装,63,否,否,23367 
12634,板塔结合,南北,哈特百脑汇教化工大,7,下夹树街,102103496244 ,2室1厅,46.8,南岗,简装,55,是,否,15600 
12635,板楼,南北,哈西商圈,7,征仪路花园小区A区西区,102103011904 ,2室2厅,74,南岗,简装,93,否,否,24667 
12636,板楼,西,哈西商圈,32,领域佳境,102103856380 ,2室1厅,72.7,南岗,精装,68,否,否,24233 
12638,板塔结合,东西,师大附小沙曼小区,7,沙曼小区一街区,102101994606 ,2室1厅,61,南岗,简装,65,是,否,20333 
12639,板塔结合,东南,儿童公园,7,分部街,102100750193 ,3室1厅,59.3,南岗,精装,74,否,否,19767 
12641,板楼,南,哈西商圈,8,科大安居小区,102103889682 ,1室1厅,30,南岗,简装,40,否,否,10000 
12642,板楼,南北,西大桥商圈,1,清明四道街,102100726019 ,1室1厅,145,南岗,简装,116,否,否,48333 
12644,板楼,东西,花园铁岭继红校,7,光明街,102102273637 ,2室1厅,110,南岗,简装,64,是,否,36667 
12646,板楼,南北,哈西商圈,6,学府绿景苑,102102271823 ,2室1厅,75,南岗,精装,103,否,否,25000 
12647,板楼,南北,龙塔,32,中浩华尔街,102104168219 ,3室2厅,260,南岗,其他,188,否,否,86667 
12648,板楼,南北,师大附小沙曼小区,3,林园小区,102104150734 ,3室1厅,98,南岗,其他,93,否,否,32667 
12649,板楼,南北,师大附小沙曼小区,8,林兴小区,102104117705 ,1室0厅,22,南岗,简装,33,否,否,7333 
12650,暂无数据,南,团结萧红校哈站北秀宾馆,7,邮政街(上夹树街),102104109073 ,2室1厅,67,南岗,简装,58,是,否,22333 
12651,板楼,南,师大附小沙曼小区,7,沙曼小区六街区,102104125756 ,2室1厅,45,南岗,毛坯,46,是,否,15000 
12652,板楼,南,哈特百脑汇教化工大,8,铁路街,102104119012 ,1室1厅,46,南岗,简装,65,否,否,15333 
12653,板楼,南北,宣西宣庆体院,7,宣西小区,102104123964 ,2室1厅,62.7,南岗,简装,70,否,否,20900 
12654,板楼,东,仪兴商圈,7,康宁小区,102104097658 ,1室1厅,34.8,南岗,简装,49,是,否,11600 
12655,板楼,南北,革新教堂,7,果戈里大街,102104110680 ,2室1厅,45,南岗,简装,77,否,否,15000 
12656,板楼,南,西大桥商圈,8,一匡小区,102104103013 ,2室1厅,44,南岗,简装,52,否,否,14667 
12657,板楼,西南,哈西商圈,33,学府经典,102104108691 ,1室1厅,85,南岗,精装,51,否,否,28333 
12658,板楼,南,哈西商圈,15,辰能溪树庭院,102104127336 ,2室1厅,190,南岗,简装,105,是,否,63333 
12659,板楼,西南,哈西商圈,33,学府经典,102104108701 ,1室1厅,85,南岗,精装,51,否,否,28333 
12660,板塔结合,西东,哈西商圈,33,学府经典,102104129435 ,2室1厅,165,南岗,简装,106,否,否,55000 
12661,板楼,南,马家沟校大成街,6,洁净街,102104110163 ,1室1厅,30.8,南岗,精装,34,否,否,10267 
12662,板楼,南北,哈西商圈,18,阳光家园北区,102102102882 ,1室1厅,60,南岗,简装,58,否,否,20000 
12663,板楼,东南,花园铁岭继红校,7,马家街,102101360182 ,2室1厅,120,南岗,简装,68,是,否,40000 
12664,板楼,南,哈西商圈,16,西典家园南区,102102097187 ,1室1厅,71,南岗,简装,70,否,否,23667 
12665,板楼,南,哈西商圈,29,金域蓝城,102102906839 ,1室1厅,77,南岗,简装,51,否,否,25667 
12666,板楼,东西,船舶军工,8,龙军小区,102103602193 ,2室1厅,45,南岗,简装,70,否,否,15000 
12667,板塔结合,南北,哈西商圈,7,大众新城二期,102101839275 ,2室1厅,67,南岗,简装,62,否,否,22333 
12668,板楼,西南,革新教堂,8,黑山街,102100809507 ,2室1厅,58,南岗,精装,47,否,否,19333 
12669,板楼,南北,儿童公园,7,人和街,102103394938 ,3室0厅,48.9,南岗,简装,58,是,否,16300 
12670,板楼,南北,哈西商圈,17,西典家园北区,102101136903 ,2室2厅,139.5,南岗,简装,122,否,否,46500 
12671,板楼,南,哈特百脑汇教化工大,7,铁路街,102102785041 ,1室1厅,26,南岗,简装,37,是,否,8667 
12672,板楼,南北,哈西商圈,27,汇龙北纬45度,102103210173 ,2室1厅,156,南岗,简装,93,否,否,52000 
12676,板楼,东南,龙塔,23,金源花园,102104056257 ,5室2厅,340,南岗,精装,340,否,否,113333 
12677,板楼,西南,万达商圈,22,金马大厦巨幅宝座,102104072588 ,5室3厅,299,南岗,精装,289,否,否,99667 
12678,板楼,东南西,西大桥商圈,18,苗圃小区,102104081350 ,3室1厅,185,南岗,简装,142,否,否,61667 
12679,板楼,南北,西大桥商圈,8,一匡小区,102104081015 ,3室1厅,42,南岗,简装,70,否,否,14000 
12680,板楼,南西,团结萧红校哈站北秀宾馆,27,上方小区,102104069526 ,2室1厅,116,南岗,简装,106,是,否,38667 
12681,板楼,东南西北,海城市场商圈,8,文林街,102102560445 ,2室2厅,110,南岗,简装,167,否,否,36667 
12682,板塔结合,南,哈西商圈,11,巴黎第五区,102104136096 ,3室1厅,230,南岗,其他,138,否,否,76667 
12683,板塔结合,南北,哈西商圈,7,大众新城二期,102104138928 ,3室1厅,102,南岗,其他,112,否,否,34000 
12684,板楼,南北,南岗会展商圈,8,阳光绿色家园,102104142136 ,3室2厅,168,南岗,其他,165,否,否,56000 
12685,板楼,南北,哈西商圈,8,保健路住宅新区,102102291176 ,4室2厅,100,南岗,精装,170,否,否,33333 
12686,板塔结合,南北,哈西商圈,18,悦城,102104148451 ,3室2厅,270,南岗,其他,148,否,否,90000 
12687,板塔结合,南北,哈西商圈,27,恒大珺庭,102104135068 ,3室2厅,217.5,南岗,其他,130,是,否,72500 
12688,板楼,南北,哈西商圈,16,健康家园,102104148172 ,3室2厅,200,南岗,其他,224,是,否,66667 
12689,板塔结合,南北,团结萧红校哈站北秀宾馆,11,高铁家园,102104157444 ,3室2厅,248,南岗,其他,140,是,否,82667 
12690,板楼,南北,海城市场商圈,7,营部街,102104155155 ,2室2厅,49,南岗,其他,83,否,否,16333 
12691,板楼,东西北,师大附小沙曼小区,7,文化大院,102104132634 ,3室1厅,149,南岗,其他,75,否,否,49667 
12692,板楼,南北,宣西宣庆体院,7,理治街,102104154917 ,2室2厅,59.8,南岗,简装,66,否,否,19933 
12693,板楼,南北,哈西商圈,16,西典家园南区,102104166479 ,3室1厅,165,南岗,其他,127,否,否,55000 
12694,板楼,南北,省医院商圈,33,中海文昌公馆,102104151432 ,4室2厅,240,南岗,其他,150,否,否,80000 
12695,板楼,南北,哈西商圈,18,辰能溪树庭院,102103240029 ,5室2厅,296,南岗,其他,84,否,否,98667 
12696,板楼,北南,宣西宣庆体院,15,东平公寓二期,102104147725 ,3室2厅,200,南岗,其他,195,否,否,66667 
12697,板塔结合,南北,哈西商圈,26,盟科万城,102104145826 ,3室2厅,134.9,南岗,其他,125,否,否,44967 
12698,板楼,南北,哈西商圈,12,鸿朗花园北区,102104142917 ,3室1厅,132,南岗,其他,129,是,否,44000 
12699,板楼,西南,海城市场商圈,32,工大左岸,102103761687 ,2室1厅,185,南岗,其他,98,否,否,61667 
12700,板楼,南北,宣西宣庆体院,8,宣西小区,102104158564 ,3室1厅,86,南岗,其他,128,否,否,28667 
12701,板楼,南北,哈西商圈,17,西典家园北区,102104166985 ,3室2厅,145,南岗,其他,130,否,否,48333 
12704,板楼,南北,师大附小沙曼小区,8,利兴小区,102104159330 ,3室1厅,42,南岗,其他,97,否,否,14000 
12705,板塔结合,东南,南岗会展商圈,4,信恒现代城,102104044832 ,2室1厅,107,南岗,简装,83,否,否,35667 
12706,板楼,南北,哈南商圈,7,学府名居小区,102104082016 ,2室1厅,64.5,南岗,精装,67,否,否,21500 
12707,板楼,南北,哈西商圈,31,柒零捌零城仕公馆,102104076426 ,1室1厅,104,南岗,精装,69,否,否,34667 
12708,板楼,东南,哈特百脑汇教化工大,7,宏桥小区,102104072452 ,1室1厅,50.8,南岗,精装,50,否,否,16933 
12709,板楼,南北,哈西商圈,5,省农科院住宅小区,102104057487 ,2室1厅,48,南岗,精装,55,否,否,16000 
12710,板楼,东西,师大附小沙曼小区,6,交研小区,102104037091 ,2室1厅,65,南岗,简装,62,是,否,21667 
12711,暂无数据,东西,新发小区大润发,8,新发小区A区,102104043138 ,1室1厅,35.8,南岗,简装,39,否,否,11933 
12712,板楼,南北,西大桥商圈,7,西大直街,102104043100 ,2室1厅,59.8,南岗,简装,63,否,否,19933 
12713,板楼,南北东,王岗商圈,7,红旗农场综合楼,102104101009 ,3室1厅,46,南岗,其他,86,否,否,15333 
12714,板楼,南北,仪兴商圈,8,仪兴小区,102104099120 ,2室1厅,106,南岗,其他,100,是,否,35333 
12715,板楼,南,西大桥商圈,8,进化街,102104076092 ,2室2厅,38,南岗,简装,72,否,否,12667 
12716,板楼,南北,省医院商圈,34,中海文昌公馆,102104082823 ,4室2厅,280,南岗,毛坯,146,否,否,93333 
12717,板塔结合,西北,哈西商圈,7,大众新城三期,102104036422 ,2室2厅,92,南岗,简装,148,否,否,30667 
12718,板楼,南北,南岗分局十三中,7,先锋二区段,102104089884 ,2室1厅,137.8,南岗,精装,126,否,否,45933 
12719,板塔结合,南北,宣西宣庆体院,31,海富金棕榈,102104048465 ,2室1厅,230,南岗,精装,138,否,否,76667 
12720,板楼,南北,哈西商圈,27,恒大珺庭,102104040134 ,3室2厅,200,南岗,精装,145,是,否,66667 
12721,板楼,东西,船舶军工,26,星源国际,102104094653 ,2室1厅,156,南岗,精装,128,否,否,52000 
12722,板楼,南,新发小区大润发,8,新发小区C区,102104127761 ,2室1厅,45,南岗,其他,60,否,否,15000 
12723,板楼,南北,西大桥商圈,8,清滨路,102104128691 ,2室1厅,59,南岗,其他,91,否,否,19667 
12724,板楼,南北东,哈西商圈,7,鸿朗花园南区,102103454272 ,3室2厅,130,南岗,其他,101,否,否,43333 
12725,板楼,西,师大附小沙曼小区,7,沙曼小区五街区,102104155677 ,1室1厅,23,南岗,其他,33,是,否,7667 
12726,板楼,南北,海城市场商圈,8,文平街,102104143478 ,2室1厅,68,南岗,其他,77,否,否,22667 
12727,板楼,东西,新发小区大润发,8,新发小区D区,102104133759 ,2室1厅,42,南岗,其他,39,否,否,14000 
12728,板塔结合,南,哈西商圈,6,大众新城二期,102104150203 ,2室1厅,60,南岗,其他,55,否,否,20000 
12729,板塔结合,西北,哈西商圈,25,悦城,102104165089 ,1室1厅,65,南岗,其他,50,是,否,21667 
12730,板塔结合,南,哈西商圈,26,盟科万城,102104138334 ,2室1厅,74,南岗,其他,65,否,否,24667 
12731,塔楼,东南西,哈西商圈,25,西城丽景,102104167788 ,2室1厅,155,南岗,其他,110,否,否,51667 
12732,板楼,北南,宣西宣庆体院,8,宣西小区,102103526659 ,2室1厅,60,南岗,其他,119,否,否,20000 
12733,板楼,北南,哈西商圈,33,爱达,102104140187 ,3室2厅,213,南岗,其他,133,否,否,71000 
12734,板楼,南,哈西商圈,31,恒祥城三期,102104169664 ,2室1厅,90,南岗,其他,69,否,否,30000 
12735,板楼,东西,南岗会展商圈,32,盟科视界,102104158040 ,3室2厅,239,南岗,精装,190,否,否,79667 
12736,板楼,南北,南岗分局十三中,6,中植方洲苑,102104139362 ,4室2厅,200,南岗,精装,165,否,否,66667 
12737,板楼,南北,王岗商圈,11,旗凯丽园,102104141749 ,3室1厅,100,南岗,精装,124,否,否,33333 
12738,板楼,东西,花园铁岭继红校,8,吉林街,102104145488 ,3室1厅,169,南岗,简装,124,是,否,56333 
12739,板楼,南北,龙塔,7,信恒花园,102104138228 ,3室2厅,125,南岗,简装,150,否,否,41667 
12740,板楼,南北,海城市场商圈,17,人达小区,102104095701 ,3室2厅,285,南岗,精装,254,是,否,95000 
12741,板楼,南北,革新教堂,24,果戈里大街,102104140080 ,2室2厅,273,南岗,精装,175,是,否,91000 
12742,塔楼,西南,龙塔,25,金源花园,102104149814 ,3室2厅,240,南岗,精装,224,否,否,80000 
12743,板楼,东南北,哈西商圈,7,鸿朗花园南区,102104148093 ,3室1厅,109.8,南岗,简装,128,否,否,36600 
12744,板楼,南北,万达商圈,30,帝景,102104155578 ,3室2厅,298,南岗,精装,176,否,否,99333 
12745,板楼,南北,省医院商圈,28,中海文昌公馆,102104139220 ,2室1厅,220,南岗,毛坯,123,否,否,73333 
12746,板楼,南北,龙塔,7,宣庆小区,102104154583 ,2室1厅,82,南岗,简装,104,否,否,27333 
12747,板楼,南,新发小区大润发,8,新发小区F区,102104171647 ,2室2厅,40,南岗,毛坯,60,否,否,13333 
12748,塔楼,南北,海城市场商圈,23,明和彩座,102104156850 ,3室1厅,165,南岗,精装,158,否,否,55000 
12749,板楼,南北,花园铁岭继红校,7,铁岭街,102104156767 ,3室1厅,205,南岗,简装,135,是,否,68333 
