ID,标题,街道,商圈,户型介绍,关注\发布,标签,总价,单价
102104137148,房子南北通透地点好，交通便利，视野好配套全必看好房,民建巷    ,  菜艺商圈 ,3室2厅 | 131.11平米 | 北 南 | 简装 | 高楼层(共7层)  | 板楼,1人关注 / 7天以前发布,VR房源随时看房,74.8万,5706元/平米
102103244757,高层电梯 南北通透 两室明厅 出行方便必看好房,公路勘察设计院家属楼    ,  师大附小沙曼小区 ,2室1厅 | 122平米 | 南 北 | 精装 | 低楼层(共28层)  | 板楼,0人关注 / 7个月以前发布,近地铁VR房源,175万,14345元/平米
102102432463,随时看房！！！拎包入住 继红 地铁口 哈西万达 环境好必看好房,恒大珺庭    ,  哈西商圈 ,2室2厅 | 89.06平米 | 南 西 | 精装 | 中楼层(共15层)  | 板楼,36人关注 / 一年前发布,VR看装修,130.8万,14687元/平米
102102927147,哈西校区房，恒大珺庭小区，南北通透，环境优美。必看好房,恒大珺庭    ,  哈西商圈 ,3室2厅 | 112平米 | 南 北 | 精装 | 高楼层(共24层)  | 板塔结合,37人关注 / 9个月以前发布,近地铁VR看装修,155万,13840元/平米
102103439915,鸿基名苑 2室1厅 南 北 西必看好房,鸿基名苑    ,  阿拉伯广场 ,2室1厅 | 72平米 | 南 北 西 | 精装 | 中楼层(共7层)  | 板楼,9人关注 / 6个月以前发布,VR看装修,77万,10695元/平米
102103902295,太平商圈 滨江逸品 高层电梯  南北通透必看好房,滨江逸品    ,  太平商圈 ,2室1厅 | 89.69平米 | 南 北 | 精装 | 低楼层(共18层)  | 板楼,0人关注 / 1个月以前发布,近地铁VR看装修,99.8万,11128元/平米
102103986727,位置好 户型好 不挡光 采光晃眼 楼层好必看好房,枫蓝国际    ,  哈西商圈 ,2室0厅 | 58平米 | 东 南 | 简装 | 32层  | 板楼,3人关注 / 1个月以前发布,VR房源,70万,12069元/平米
102103041009,2001年，二楼南北通透.封闭小区 ，136米108万必看好房,珠江小区    ,  菜艺商圈 ,3室1厅 | 136平米 | 南 北 | 简装 | 低楼层(共8层)  | 板楼,21人关注 / 9个月以前发布,VR看装修,103万,7574元/平米
102103952634,房子位置在果戈里大街直线距离50米 二楼2年前精装修必看好房,巴陵街    ,  革新教堂 ,2室2厅 | 69.78平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,3人关注 / 1个月以前发布,VR房源,64.8万,9287元/平米
102103627600,好家庭实勘房源 滨江新城好民居 楼下大润发超市必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 65平米 | 东南 | 精装 | 中楼层(共18层)  | 板楼,21人关注 / 4个月以前发布,近地铁VR看装修,64万,9847元/平米
102103942792,滨江新城好民居 两室 南向 采光好 小区中间位置必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 60.66平米 | 南 | 简装 | 中楼层(共18层)  | 板楼,2人关注 / 1个月以前发布,近地铁VR看装修,62万,10221元/平米
102103783472,哈西 鸿朗花园 花园四楼 采光好 格局板正装修环保必看好房,鸿朗花园北区    ,  哈西商圈 ,2室1厅 | 52平米 | 东 | 简装 | 中楼层(共8层)  | 板楼,7人关注 / 3个月以前发布,近地铁VR房源,49.9万,9597元/平米
102103678828,南开小区小俩室，总价低，装修好拎包住，刚需必看好房,南开华府    ,  哈西商圈 ,2室1厅 | 83平米 | 东 西 | 精装 | 高楼层(共27层)  | 板楼,3人关注 / 4个月以前发布,VR看装修,125万,15061元/平米
102103623648,三阳房 房子是2001年建成 年限新 格局号 香二 39必看好房,珑瑞小区    ,  尚志公园 ,2室1厅 | 49.26平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,7人关注 / 4个月以前发布,VR看装修,48.8万,9907元/平米
102103898557,花园街三姓街 一室 拎包即住全天采光必看好房,三姓街    ,  新发小区大润发 ,1室1厅 | 31.49平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,3人关注 / 1个月以前发布,近地铁VR房源,24万,7622元/平米
102103533818,福泰名苑 3楼 05年 2室1厅 可公积金必看好房,福泰名苑    ,  动力区 ,2室1厅 | 73平米 | 东 西 | 精装 | 中楼层(共8层)  | 板楼,7人关注 / 5个月以前发布,VR看装修,56万,7672元/平米
102103576175,抚顺三楼南向有装修可拎包入住院里房子环境好必看好房,安化街(安详街)    ,  安字片 ,1室1厅 | 36平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,13人关注 / 5个月以前发布,VR看装修,28.5万,7917元/平米
102103618421,地理位置好，商圈配套成熟，封闭式小区，可公积金必看好房,文化家园    ,  船舶军工 ,2室1厅 | 85平米 | 南 北 | 简装 | 中楼层(共5层)  | 板塔结合,2人关注 / 5个月以前发布,VR看装修,108万,12706元/平米
102103710892,好民居滨江新城  钻石楼层  南北通透  两室明厅必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 103平米 | 南 北 | 简装 | 中楼层(共24层)  | 板楼,9人关注 / 4个月以前发布,近地铁VR看装修,91.5万,8884元/平米
102103413459,太平桥百盛商圈两室一厅拎包就住三楼南向封闭小区私产必看好房,沃华水岸    ,  太平商圈 ,2室1厅 | 65.5平米 | 南 | 简装 | 中楼层(共8层)  | 板楼,28人关注 / 6个月以前发布,近地铁VR看装修,62万,9466元/平米
102103934075,南北通透 无冷不挡 不临街不把角 难得好房 配套成熟必看好房,民安小区(道里区)    ,  公路大桥 ,2室1厅 | 77.3平米 | 南 北 | 简装 | 低楼层(共8层)  | 板楼,3人关注 / 1个月以前发布,VR看装修,66万,8539元/平米
102103783205,南岗雷锋 两室一厅 南北通透 透风效果好必看好房,辽河小区    ,  先锋路商圈 ,2室1厅 | 47平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,8人关注 / 3个月以前发布,VR看装修,42.8万,9107元/平米
102103542726,房子地点繁华 交通便利 采光好 格局规整必看好房,永平小区    ,  船舶军工 ,1室1厅 | 30平米 | 东 | 简装 | 中楼层(共6层)  | 暂无数据,5人关注 / 5个月以前发布,近地铁VR看装修,18.5万,6167元/平米
102103683815,丽江路 天薇丽景园 两室明厅 精装修 地铁口交通便利必看好房,天薇丽景园    ,  工农大街 ,2室1厅 | 102.1平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,5人关注 / 4个月以前发布,VR看装修,117.8万,11538元/平米
102104000921,小区环境干净整洁，小区居民素质高，物业包烧好必看好房,盛新领地    ,  安埠商圈 ,2室1厅 | 69平米 | 南 | 精装 | 低楼层(共7层)  | 板楼,0人关注 / 1个月以前发布,VR看装修,59.8万,8667元/平米
102102580806,新楼地热 俩室一厅格局 中装修 采光好必看好房,绿波东关一品    ,  阿城商圈 ,2室1厅 | 61平米 | 东北 西南 | 简装 | 中楼层(共5层)  | 板楼,8人关注 / 一年前发布,VR看装修,25.5万,4181元/平米
102102432463,随时看房！！！拎包入住 继红 地铁口 哈西万达 环境好必看好房,恒大珺庭    ,  哈西商圈 ,2室2厅 | 89.06平米 | 南 西 | 精装 | 中楼层(共15层)  | 板楼,36人关注 / 一年前发布,VR看装修,130.8万,14687元/平米
102103244757,高层电梯 南北通透 两室明厅 出行方便必看好房,公路勘察设计院家属楼    ,  师大附小沙曼小区 ,2室1厅 | 122平米 | 南 北 | 精装 | 低楼层(共28层)  | 板楼,0人关注 / 7个月以前发布,近地铁VR房源,175万,14345元/平米
102103657539,大润发商圈 滨江新城好民居 商品房 2室明厅 交通便利必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 82平米 | 西南 | 精装 | 低楼层(共30层)  | 板塔结合,3人关注 / 4个月以前发布,VR看装修,98万,11952元/平米
102104006902,南北通透，大阳台，两室明厅，装修保持很好拎包入住必看好房,红城小区    ,  先锋路商圈 ,2室1厅 | 62.7平米 | 北 南 | 简装 | 低楼层(共7层)  | 板楼,1人关注 / 31天以前发布,VR房源,40万,6380元/平米
102103247699,南岗会展商圈    电梯房  南北通透必看好房,裕赐俯季    ,  先锋路商圈 ,2室1厅 | 100平米 | 南 北 | 毛坯 | 低楼层(共32层)  | 板楼,10人关注 / 7个月以前发布,VR看装修,138万,13800元/平米
102103547720,：顾乡两居明厅采光，电梯高层中间，无遮挡必看好房,郁金台    ,  顾乡大街 ,2室1厅 | 110.3平米 | 南 北 | 精装 | 低楼层(共33层)  | 板楼,3人关注 / 5个月以前发布,VR看装修,139万,12602元/平米
102103824270,此房为一室一厅一厨一卫的格局，简单装修必看好房,繁荣街    ,  复华校国展工大附中 ,1室1厅 | 32平米 | 东 南 | 简装 | 高楼层(共8层)  | 板楼,3人关注 / 2个月以前发布,近地铁VR看装修,40万,12500元/平米
102102053270,璟盛嘉园 军工 育红 电梯房 两室明厅必看好房,璟盛嘉园    ,  船舶军工 ,2室1厅 | 137.39平米 | 西 南 | 简装 | 中楼层(共30层)  | 板塔结合,4人关注 / 一年前发布,VR看装修,175万,12738元/平米
102102270962,两室两厅，南北通透，视野开阔采光充足必看好房,群力家园E区    ,  群力新区 ,2室2厅 | 114平米 | 南 北 | 精装 | 低楼层(共22层)  | 板楼,2人关注 / 一年前发布,VR看装修,129万,11316元/平米
102103021809,哈西 上花园 南北通透 中间楼层  有证满2必看好房,鸿朗花园北区    ,  哈西商圈 ,2室1厅 | 55.34平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,52人关注 / 9个月以前发布,近地铁VR看装修,56万,10120元/平米
102103986727,位置好 户型好 不挡光 采光晃眼 楼层好必看好房,枫蓝国际    ,  哈西商圈 ,2室0厅 | 58平米 | 东 南 | 简装 | 32层  | 板楼,3人关注 / 1个月以前发布,VR房源,70万,12069元/平米
102101575282,南北通透，电梯楼层，采光好，价格合适，必看好房,悦山国际一期    ,  南岗会展商圈 ,3室1厅 | 130平米 | 南 北 | 精装 | 中楼层(共32层)  | 板楼,18人关注 / 一年前发布,VR看装修,170万,13077元/平米
102101713654,香树湾 2室1厅 93米报价78万 精装必看好房,香树湾    ,  松北世贸大道 ,2室1厅 | 93平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,26人关注 / 一年前发布,VR看装修,78万,8388元/平米
102103962274,格兰云天 一室 采光充足 无遮挡必看好房,格兰云天    ,  动力区 ,2室1厅 | 67平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,4人关注 / 1个月以前发布,VR看装修,62万,9254元/平米
102102963836,哈西南郡超便宜，两室大明厅继红，位置好房主人好必看好房,南郡·香醍雅诺    ,  哈西商圈 ,2室2厅 | 124.89平米 | 东 南 北 | 精装 | 中楼层(共26层)  | 板塔结合,21人关注 / 9个月以前发布,VR看装修,179万,14333元/平米
102103559929,西香坊 封闭小区 2001年能公积金必看好房,香山小区    ,  尚志公园 ,2室1厅 | 62平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,4人关注 / 5个月以前发布,VR看装修,58万,9355元/平米
102102561092,2楼南北两室明厅 H户型 私产无大税 通风良好必看好房,泰海花园小区    ,  南岗会展商圈 ,2室1厅 | 117.82平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,11人关注 / 一年前发布,VR看装修,149.8万,12715元/平米
102103874082,两室 通透户型 临虹桥 会展 交通便利 环境好必看好房,信恒现代城    ,  南岗会展商圈 ,2室1厅 | 85平米 | 东 西 | 简装 | 中楼层(共8层)  | 板塔结合,7人关注 / 2个月以前发布,VR房源,104万,12236元/平米
102103924124,南北通透，h户型，采光视野好，中间楼层必看好房,北岸·润和城    ,  松北世贸大道 ,2室1厅 | 113平米 | 南 北 | 毛坯 | 高楼层(共24层)  | 板楼,1人关注 / 1个月以前发布,VR看装修,80万,7080元/平米
102103985083,《涧桥西畔》哈西商圈 万达 继红 近地铁 全封闭必看好房,涧桥西畔    ,  哈西商圈 ,1室1厅 | 68.86平米 | 南 | 精装 | 低楼层(共30层)  | 板楼,2人关注 / 1个月以前发布,VR房源,112万,16265元/平米
102103889416,会展商圈 一室 拎包入住 三楼必看好房,红旗示范新区    ,  南岗会展商圈 ,1室1厅 | 41.3平米 | 东 | 简装 | 中楼层(共8层)  | 板楼,1人关注 / 1个月以前发布,VR看装修,57.5万,13923元/平米
102103012285,南北通透 客厅宽敞 落地窗 室内采光好必看好房,龙汇小区    ,  阿城商圈 ,2室1厅 | 95.6平米 | 南 北 | 精装 | 中楼层(共26层)  | 板楼,13人关注 / 9个月以前发布,VR看装修,59万,6172元/平米
102103581283,此房满五唯一  南北通透格局好 楼层好视野好不挡光必看好房,闽江小区    ,  南岗会展商圈 ,2室1厅 | 90.23平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,9人关注 / 5个月以前发布,VR看装修,95万,10529元/平米
102103711352,鲁商松江新城 南北通透两室明厅 好楼层价格可谈必看好房,鲁商·松江新城    ,  哈南商圈 ,2室1厅 | 94平米 | 南 北 | 精装 | 中楼层(共22层)  | 板楼,9人关注 / 4个月以前发布,VR看装修,132万,14043元/平米
102103902295,太平商圈 滨江逸品 高层电梯  南北通透必看好房,滨江逸品    ,  太平商圈 ,2室1厅 | 89.69平米 | 南 北 | 精装 | 低楼层(共18层)  | 板楼,0人关注 / 1个月以前发布,近地铁VR看装修,99.8万,11128元/平米
102103649592,通站小区3楼南向采光足一室一厅可公积金使用30米必看好房,通站小区    ,  尚志公园 ,1室1厅 | 45平米 | 南 | 简装 | 中楼层(共8层)  | 板楼,9人关注 / 4个月以前发布,VR看装修,33.8万,7512元/平米
102103627600,好家庭实勘房源 滨江新城好民居 楼下大润发超市必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 65平米 | 东南 | 精装 | 中楼层(共18层)  | 板楼,21人关注 / 4个月以前发布,近地铁VR看装修,64万,9847元/平米
102103942792,滨江新城好民居 两室 南向 采光好 小区中间位置必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 60.66平米 | 南 | 简装 | 中楼层(共18层)  | 板楼,2人关注 / 1个月以前发布,近地铁VR看装修,62万,10221元/平米
102103490311,红旗大街 红平小区 中间楼层南北 通透户型必看好房,红平小区    ,  先锋路商圈 ,2室1厅 | 66平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,6人关注 / 5个月以前发布,VR看装修,53万,8031元/平米
102103524552,罗马公元两室明厅H格局南北通透 中间楼层精装无冷不挡必看好房,罗马公元    ,  安埠商圈 ,2室1厅 | 99.76平米 | 南 北 | 精装 | 高楼层(共18层)  | 板楼,4人关注 / 5个月以前发布,VR房源,132万,13232元/平米
102103883967,石化小区 省医院 天鹅饭店 地铁  万达商圈必看好房,石化小区    ,  省医院商圈 ,2室1厅 | 48平米 | 西 | 精装 | 高楼层(共8层)  | 板楼,0人关注 / 1个月以前发布,VR房源,90万,18750元/平米
102103326524,中兴家园，一室一厅，南向，采光好，拎包入住必看好房,中兴家园    ,  爱建 ,1室1厅 | 84平米 | 南 | 精装 | 低楼层(共32层)  | 板塔结合,2人关注 / 7个月以前发布,VR看装修,96万,11429元/平米
102103997064,兴业小区 61米40万 南北通透 两室一厅必看好房,兴业小区(道外区)    ,  玛克威 ,2室1厅 | 61平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,4人关注 / 1个月以前发布,VR看装修,40万,6558元/平米
102103936573,红岩 47 两室明厅 精装修 拎包入住 低楼层 可公积金必看好房,清滨路    ,  西大桥商圈 ,2室1厅 | 117平米 | 南 北 | 精装 | 低楼层(共8层)  | 板塔结合,0人关注 / 1个月以前发布,VR房源,160万,13676元/平米
102103741960,枫蓝国际 南向明厅 出行地铁 公交 医大二院  哈西商圈必看好房,枫蓝国际    ,  哈西商圈 ,2室1厅 | 88平米 | 南 | 精装 | 33层  | 板楼,31人关注 / 3个月以前发布,VR看装修,110万,12500元/平米
102103665080,4楼 适宜楼层 格局规整 采光好必看好房,洁净街    ,  马家沟校大成街 ,2室1厅 | 66.39平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,16人关注 / 4个月以前发布,VR看装修,59.8万,9008元/平米
102103629128,一室明厅 采光充足 楼层好  交通便利  地点好必看好房,永平小区    ,  船舶军工 ,1室1厅 | 34.55平米 | 南 | 精装 | 中楼层(共5层)  | 暂无数据,72人关注 / 4个月以前发布,近地铁VR看装修,26.8万,7757元/平米
102103815509,风华小区 风华小 一室一厅  东西向必看好房,风华小区    ,  省医院商圈 ,1室1厅 | 38平米 | 东 西 | 简装 | 低楼层(共4层)  | 板塔结合,5人关注 / 3个月以前发布,VR房源,75万,19737元/平米
102103382327,哈东商圈   钻石楼层   拎包即住   交通便利必看好房,南棵绿荫小区二期    ,  哈东站商圈 ,2室1厅 | 69平米 | 南 | 简装 | 低楼层(共8层)  | 板楼,10人关注 / 6个月以前发布,近地铁VR看装修,58万,8406元/平米
102103543846,两室一厅南北通透 孩子上学不行就可以购物交通方便。必看好房,金海新区    ,  阿城商圈 ,2室1厅 | 80.27平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 5个月以前发布,VR看装修,38万,4735元/平米
102103823049,西大直街    南向  砖街  一室一厅  精装  2楼 采光好必看好房,砖街    ,  哈特百脑汇教化工大 ,1室1厅 | 39平米 | 南 | 精装 | 低楼层(共7层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修,35万,8975元/平米
102101618523,维也纳河畔新城，两室明厅  ，4楼 采光好必看好房,维也纳河畔新城    ,  太平商圈 ,2室1厅 | 81.5平米 | 南 北 | 精装 | 中楼层(共5层)  | 板楼,204人关注 / 一年前发布,近地铁VR看装修,66.8万,8197元/平米
102103701501,哈东站地铁一号线，两室一厅精装修，南北通透，必看好房,南棵绿荫小区一期    ,  哈东站商圈 ,2室1厅 | 82.35平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,59人关注 / 4个月以前发布,VR看装修,69.8万,8477元/平米
102103984107,星园小区 2室1厅 南 北 东必看好房,星园小区    ,  先锋路商圈 ,2室1厅 | 74.1平米 | 南 北 东 | 精装 | 中楼层(共7层)  | 板楼,3人关注 / 1个月以前发布,VR看装修,78.7万,10621元/平米
102103936488,共乐小区  三楼  一室一厅  可当两室  97年必看好房,共乐小区    ,  公路大桥 ,2室1厅 | 40平米 | 西南 | 简装 | 低楼层(共9层)  | 板楼,12人关注 / 1个月以前发布,VR看装修,31万,7750元/平米
102103170133,学府凯德 地铁口 三楼 封闭小区 可公积金 南北通透必看好房,康宁小区    ,  仪兴商圈 ,2室1厅 | 52平米 | 南 北 | 简装 | 中楼层(共6层)  | 板楼,12人关注 / 8个月以前发布,近地铁VR房源,55.8万,10731元/平米
102103996207,此房三楼 南西北三朝向，采光极好必看好房,开运花园    ,  菜艺商圈 ,2室1厅 | 74平米 | 南 西 北 | 简装 | 中楼层(共8层)  | 板塔结合,5人关注 / 1个月以前发布,VR房源,85万,11487元/平米
102103270415,枫蓝国际  交通方便  小户型  能贷款  可公积金必看好房,枫蓝国际    ,  哈西商圈 ,2室1厅 | 58平米 | 东北 | 精装 | 32层  | 板楼,8人关注 / 7个月以前发布,VR看装修,71万,12242元/平米
102103891399,格兰云天 1室1厅 南 北必看好房,格兰云天    ,  动力区 ,1室1厅 | 67.3平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,7人关注 / 1个月以前发布,VR房源,64.9万,9644元/平米
102103525875,仁里兴业高层东南向两室明厅高装修无遮挡视野好必看好房,仁里兴业    ,  玛克威 ,2室1厅 | 76平米 | 东南 | 精装 | 中楼层(共26层)  | 板塔结合,5人关注 / 5个月以前发布,VR看装修,88.8万,11685元/平米
102103418966,同记小区 两室一厅 楼层好 南北通透必看好房,同记小区    ,  太古商圈 ,2室1厅 | 60.6平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,10人关注 / 6个月以前发布,VR看装修,43.8万,7228元/平米
102103572887,出售  职工大院  4楼  南北向住宅必看好房,职工大院    ,  菜艺商圈 ,2室1厅 | 92.9平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,5人关注 / 5个月以前发布,VR看装修,82.8万,8913元/平米
102103818557,建国街2楼 上学养老 通透户型 采光充足 无冷不挡必看好房,建河街    ,  公路大桥 ,2室1厅 | 46平米 | 东 西 | 简装 | 低楼层(共8层)  | 板楼,2人关注 / 3个月以前发布,VR看装修,40万,8696元/平米
102103883225,观江 道台府 方远滨江国际城  两室明厅必看好房,方远滨江国际B区    ,  玛克威 ,2室1厅 | 98.47平米 | 东 南 | 精装 | 低楼层(共45层)  | 板楼,3人关注 / 1个月以前发布,VR看装修,119万,12085元/平米
102104013048,建河街6楼不顶南北向无冷不挡两室拎包即住看房方便必看好房,建河街    ,  公路大桥 ,2室1厅 | 60.5平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,1人关注 / 30天以前发布,VR房源,46.5万,7686元/平米
102103993487,罗马公元 楼层好 视野宽阔 采光充足 配套设施齐全必看好房,罗马公元    ,  安埠商圈 ,2室1厅 | 75.8平米 | 东南 | 精装 | 中楼层(共32层)  | 板楼,2人关注 / 1个月以前发布,VR房源,89.8万,11847元/平米
102103381716,三楼  地铁口 孩子上学近 封闭小区必看好房,信用小区    ,  太平商圈 ,1室1厅 | 36平米 | 西 | 简装 | 中楼层(共8层)  | 板楼,6人关注 / 6个月以前发布,近地铁VR看装修,28.8万,8000元/平米
102103935536,恒大天地人和，一室大明厅，楼层好，装修好，价格可谈必看好房,恒大天地人和    ,  群力新区 ,1室1厅 | 74平米 | 西 | 简装 | 高楼层(共25层)  | 板楼,2人关注 / 1个月以前发布,VR房源,105万,14190元/平米
102103041009,2001年，二楼南北通透.封闭小区 ，136米108万必看好房,珠江小区    ,  菜艺商圈 ,3室1厅 | 136平米 | 南 北 | 简装 | 低楼层(共8层)  | 板楼,21人关注 / 9个月以前发布,VR看装修,103万,7574元/平米
102103952634,房子位置在果戈里大街直线距离50米 二楼2年前精装修必看好房,巴陵街    ,  革新教堂 ,2室2厅 | 69.78平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,3人关注 / 1个月以前发布,VR房源,64.8万,9287元/平米
102103792964,2010年房子，高层电梯房，设施配套齐全，出行方便必看好房,滨江逸品    ,  太平商圈 ,1室1厅 | 40平米 | 南 | 简装 | 高楼层(共22层)  | 板楼,66人关注 / 3个月以前发布,近地铁VR看装修,35万,8750元/平米
102103749622,道理钢铁小区2001年可公积金首付6万两室一厅拎包入住必看好房,钢铁街住宅小区    ,  建国公园 ,2室1厅 | 55.84平米 | 南 | 精装 | 高楼层(共8层)  | 塔楼,6人关注 / 3个月以前发布,VR看装修,35万,6268元/平米
102103979619,出行便利，直达中山路， 孩子上下学方便必看好房,民生小区    ,  省医院商圈 ,1室1厅 | 36.5平米 | 西 北 | 简装 | 低楼层(共8层)  | 板楼,2人关注 / 1个月以前发布,VR房源,60万,16439元/平米
102102466763,省医院商圈 2014年 封闭小区 人车分流 两室南向三阳必看好房,恒祥中山    ,  省医院商圈 ,1室1厅 | 67.46平米 | 南 | 毛坯 | 低楼层(共33层)  | 塔楼,2人关注 / 一年前发布,VR看装修,85万,12601元/平米
102103824171,此房为两室一厅一厨一卫的格局，建筑面积45米必看好房,复华小区北区    ,  复华校国展工大附中 ,2室1厅 | 45平米 | 南 北 | 简装 | 中楼层(共9层)  | 暂无数据,5人关注 / 2个月以前发布,近地铁VR看装修,59.8万,13289元/平米
102103818050,马家街 铁岭年格局户型 板正没问题必看好房,马家街    ,  花园铁岭继红校 ,3室1厅 | 65.9平米 | 东 西 | 简装 | 低楼层(共7层)  | 板楼,1人关注 / 3个月以前发布,近地铁VR房源,123万,18665元/平米
102103187686,此房满五唯一，户型板正，楼层好 采光好 交通便利 。必看好房,保障华庭小区    ,  南十四道街商圈 ,2室1厅 | 56平米 | 西 | 简装 | 高楼层(共6层)  | 板塔结合,14人关注 / 8个月以前发布,VR看装修,50.8万,9072元/平米
102103828934,电梯洋房 南北通透 两室明厅 明厨明卫 采光好 公积金必看好房,海富漫香林    ,  动力区 ,2室1厅 | 88.08平米 | 东 南 北 | 精装 | 中楼层(共7层)  | 板楼,8人关注 / 2个月以前发布,VR看装修,98.8万,11218元/平米
102103440963,会展商圈两室明厅小区年限新封闭式小区必看好房,优度社区    ,  南岗会展商圈 ,2室1厅 | 116平米 | 南 西 北 | 精装 | 中楼层(共26层)  | 板楼,8人关注 / 6个月以前发布,VR看装修,148万,12759元/平米
102102779565,群力漫步巴黎，带楼上，3室一厅，带衣帽间，双卫必看好房,漫步·巴黎    ,  工农大街 ,3室1厅 | 87.74平米 | 东 西 | 精装 | 高楼层(共11层)  | 板楼,19人关注 / 10个月以前发布,VR看装修,137万,15615元/平米
102103063570,地点好二商店商圈祥泰名苑小区装修好 楼层好两室一厅必看好房,祥泰名苑小区    ,  哈东站商圈 ,2室1厅 | 71平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,4人关注 / 8个月以前发布,近地铁VR看装修,60万,8451元/平米
102103949349,两室一厅，大润发超市，金蝉商厦，采光好，出行便利。必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 56平米 | 东南 | 简装 | 中楼层(共30层)  | 板楼,1人关注 / 1个月以前发布,VR看装修,63.8万,11393元/平米
102103893774,新乐小区 2室1厅 南必看好房,新乐小区    ,  船舶军工 ,2室1厅 | 48.5平米 | 南 | 其他 | 中楼层(共8层)  | 板楼,2人关注 / 1个月以前发布,近地铁VR看装修,35万,7217元/平米
102103616999,"房主诚心出售,正规格局.视野开阔,采光充足.出行方便.必看好房",洁净街    ,  马家沟校大成街 ,2室1厅 | 66.8平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,6人关注 / 5个月以前发布,VR看装修,59.8万,8953元/平米
102103279055,大众新城  地铁三号线 二室明厅无大税可贷款必看好房,大众新城    ,  哈西商圈 ,2室1厅 | 86平米 | 南 东北 | 简装 | 中楼层(共7层)  | 板塔结合,65人关注 / 7个月以前发布,VR看装修,78万,9070元/平米
102104010712,维也纳小区五楼南北无冷不挡交通便利必看好房,维也纳河畔新城    ,  太平商圈 ,2室1厅 | 57.8平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,17人关注 / 31天以前发布,VR看装修,59万,10208元/平米
102103781631,2010年半封闭小区 两室 中高装 低楼层2楼 通透户型必看好房,阳光丽都    ,  先锋路商圈 ,2室1厅 | 84平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,7人关注 / 3个月以前发布,VR看装修,59万,7024元/平米
102103909810,5楼通透户型  明厅  采光好必看好房,天鹅湾    ,  群力新区 ,2室1厅 | 89.89平米 | 南 北 | 简装 | 高楼层(共18层)  | 板楼,10人关注 / 1个月以前发布,VR看装修,142万,15798元/平米
102103153174,恒大御景湾 5楼，建筑96米，精装修123万必看好房,恒大御景湾    ,  动力区 ,2室2厅 | 96平米 | 西南 | 精装 | 低楼层(共24层)  | 板楼,15人关注 / 8个月以前发布,VR看装修,123万,12813元/平米
102103961318,育红校中中发郦苑2楼东向63.84米52万高装必看好房,中发郦苑    ,  南岗分局十三中 ,2室1厅 | 63.83平米 | 东 西 | 简装 | 低楼层(共8层)  | 板楼,4人关注 / 1个月以前发布,VR房源,52万,8147元/平米
102101876516,会展商圈 室内采光好 拎包入住 格局好面积大 南北通透必看好房,红旗小区（淮河路）    ,  先锋路商圈 ,2室1厅 | 57.57平米 | 南 北 | 精装 | 中楼层(共8层)  | 板塔结合,20人关注 / 一年前发布,VR看装修,48万,8338元/平米
102102558387,安埠小区 商圈好房 稀有两室小户型必看好房,安埠小区南区    ,  安埠商圈 ,2室1厅 | 50.34平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,4人关注 / 一年前发布,VR看装修,38.6万,7668元/平米
102103996716,房子两室一厅无冷不挡 南北通透 。看房方便必看好房,城市之星    ,  松北世贸大道 ,2室1厅 | 112平米 | 南 北 | 精装 | 低楼层(共17层)  | 板楼,1人关注 / 1个月以前发布,VR房源,145万,12947元/平米
